G6794	ydeS	1586333	1586863	-0	((G6794-MONOMER, predicted fimbrial-like adhesin protein))	(TU0-13294)
G6795	ydeT	1586877	1588025	-0	((G6795-MONOMER, predicted protein))	(TU0-13294)
G6796	yneL	1588381	1588560	-0	((G6796-MONOMER, predicted transcriptional regulator))	(TU0-13295)
G6797	ydeU	1590689	1592089	-0	((G6797-MONOMER, conserved protein))	(TU0-13296)
G6798	lsrK	1596641	1598233	-0	((G6798-MONOMER, autoinducer-2 kinase))	(TU0-13299 TU0-13298)
G6799	lsrR	1598312	1599265	-0	((G6799-MONOMER, LsrR DNA-binding transcriptional repressor))	(TU0-13299)
G6800	lsrA	1599514	1601049	0	((YDEX-MONOMER, AI-2 ABC transporter - ATP binding subunit))	(TU0-7861)
G6801	lsrC	1601043	1602071	0	((YDEY-MONOMER, Autoinducer-2 ABC transporter - membrane subunit))	(TU0-7861)
G6802	lsrD	1602071	1603063	0	((YDEZ-MONOMER, Autoinducer-2 ABC transporter - membrane subunit))	(TU0-7861)
G6803	lsrB	1603075	1604097	0	((YNEA-MONOMER, Autoinducer-2 ABC transporter - periplasmic binding protein))	(TU0-7861)
G6804	lsrF	1604124	1604999	0	((G6804-MONOMER, predicted class I aldolase))	(TU0-7861)
G6805	lsrG	1605023	1605313	0	((G6805-MONOMER, Autoinducer 2-degrading protein))	(TU0-7861)
G6806	tam	1605370	1606128	0	((G6806-MONOMER, <i>trans</i>-aconitate 2-methyltransferase))	(TU0-7861 TU0-13300)
G6807	yneE	1606132	1607046	-0	((G6807-MONOMER, conserved inner membrane protein))	(TU0-41797 TU0-13301)
G6808	yneF	1608931	1609878	-0	((G6808-MONOMER, predicted diguanylate cyclase))	(TU0-13302)
G6809	yneG	1609990	1610349	-0	((G6809-MONOMER, conserved protein))	(TU0-13303)
G6810	yneH	1610349	1611275	-0	((G6810-MONOMER, glutaminase))	(TU0-13303)
G6811	sad	1611339	1612727	-0	((G6811-MONOMER, Sad))	(TU0-13304)
G6812	yneJ	1612828	1613709	0	((G6812-MONOMER, predicted DNA-binding transcriptional regulator, LysR-type))	(TU0-41798 TU0-13305)
G6813	yneK	1613787	1614902	0	((G6813-MONOMER, predicted protein))	(TU0-41799 TU0-13306)
G6814	ydfH	1626376	1627062	0	((G6814-MONOMER, YdfH DNA-binding transcriptional repressor))	(TU0-13311)
G6815	ydfZ	1627239	1627442	0	((G6815-MONOMER, conserved protein))	(TU0-13312)
G6816	ydfI	1627477	1628937	-0	((G6816-MONOMER, predicted mannonate dehydrogenase))	(TU0-13313)
G6817	ydfJ	1629026	1630309	-0	((B1543-MONOMER, predicted transporter))	(TU0-13314)
G6818	ydfK	1631096	1631329	0	((G6818-MONOMER, Qin prophage; cold shock gene, predicted DNA-binding transcriptional regulator))	(TU0-41803 TU0-13315)
G6819	pinQ	1631646	1632236	0	((G6819-MONOMER, Qin prophage; predicted site-specific recombinase))	(TU0-13316)
G6820	tfaQ	1632334	1632909	-0	((G6820-MONOMER, Qin prophage; predicted tail fibre assembly protein))	(TU0-41804 TU0-7681)
G6821	ydfN	1632909	1633871	-0	((G6821-MONOMER, Qin prophage; predicted side tail fibre assembly protein))	(TU0-7681)
G6822	ydfO	1635071	1635481	0	((G6822-MONOMER, Qin prophage; predicted protein))	(TU0-13318)
G6823	gnsB	1635633	1635806	-0	((G6823-MONOMER, Qin prophage; predicted protein))	(TU0-13319)
G6824	ynfN	1635978	1636133	-0	((G6824-MONOMER, Qin prophage; predicted protein))	(TU0-41805 TU0-13320)
G6825	cspI	1636479	1636691	-0	((G6825-MONOMER, Qin prophage; cold shock protein))	(TU0-42493 TU0-6981)
G6826	ydfP	1637054	1637551	-0	((G6826-MONOMER, Qin prophage; conserved protein))	(TU0-13321)
G6827	rrrQ	1637548	1638081	-0	((G6827-MONOMER, Qin prophage; predicted lysozyme))	(TU0-13321)
G6828	ydfR	1638078	1638389	-0	((G6828-MONOMER, Qin prophage; predicted protein))	(TU0-13321)
G6829	essQ	1638394	1638609	-0	((G6829-MONOMER, Qin prophage; predicted S lysis protein))	(TU0-13321)
G6830	ydfT	1640513	1641265	-0	((G6830-MONOMER, Qin prophage; predicted antitermination protein Q))	(TU0-13322)
G6831	ydfU	1641279	1642328	-0	((G6831-MONOMER, Qin prophage; predicted protein))	(TU0-13322)
G6832	ydfV	1643921	1644226	0	((G6832-MONOMER, Qin prophage; predicted protein))	(TU0-13326)
G6833	flxA	1644429	1644761	0	((G6833-MONOMER, Qin prophage; predicted protein))	(TU0-1501)
G6834	ydfW	1645198	1645347	-0	((G6834-MONOMER, Qin prophage; predicted protein))	(TU0-13327)
G6835	ydfX	1645370	1645660	-0	((G6835-MONOMER, Qin prophage; predicted protein))	(TU0-13327)
G6836	insD	1648905	1649561	0	((G6836-MONOMER, Qin prophage; predicted transposase))	(TU0-13331)
G6837	intQ	1649536	1650732	0	((G6837-MONOMER, Qin prophage; predicted defective integrase))	(TU0-13331)
G6838	rspB	1650920	1651939	-0	((G6838-MONOMER, predicted oxidoreductase, Zn-dependent and NAD(P)-binding))	(TU0-13333)
G6839	rspA	1651951	1653165	-0	((G6839-MONOMER, mannonate/altronate dehydratase))	(TU0-13333)
G6840	ynfA	1653371	1653697	-0	((G6840-MONOMER, conserved inner membrane protein))	(TU0-41811 TU0-41810 TU0-13334)
G6841	ynfB	1653832	1654173	0	((G6841-MONOMER, predicted protein))	(TU0-13335)
G6842	speG	1654208	1654768	0	((SPERMACTRAN-MONOMER, SpeG))	(TU0-13335)
G6843	ynfC	1654771	1655481	-0	((G6843-MONOMER, YnfC lipoprotein))	(TU0-8639)
G6844	ynfD	1655589	1655894	0	((G6844-MONOMER, predicted protein))	(TU0-13336)
G6845	ynfE	1656093	1658519	0	((G6845-MONOMER, oxidoreductase subunit))	(TU0-5481)
G6846	ynfF	1658580	1661003	0	((G6846-MONOMER, oxidoreductase subunit))	(TU0-5481)
G6847	ynfG	1661014	1661631	0	((G6847-MONOMER, oxidoreductase, predicted Fe-S subunit))	(TU0-5481)
G6848	ynfH	1661633	1662487	0	((G6848-MONOMER, oxidoreductase, predicted membrane anchor subunit))	(TU0-5481)
G6849	dmsD	1662530	1663144	0	((G6849-MONOMER, DMS reductase maturation protein))	(TU0-5481)
G6850	clcB	1663339	1664595	0	((YNFJ-MONOMER, chloride ion transporter ClcB))	(TU0-13337)
G6851	ynfK	1664548	1665243	-0	((G6851-MONOMER, predicted dethiobiotin synthetase))	(TU0-41812 TU790 TU0-13338)
G6852	mlc	1665368	1666588	-0	((PD01896, Mlc DNA-binding transcriptional repressor))	(TU790 TU789)
G6853	ynfL	1666723	1667616	-0	((G6853-MONOMER, predicted DNA-binding transcriptional regulator))	(TU0-13340)
G6854	ynfM	1667723	1668976	0	((B1596-MONOMER, predicted transport protein YnfM))	(TU0-41814 TU0-41813 TU0-13341)
G6855	asr	1669400	1669708	0	((G6855-MONOMER, acid shock protein))	(TU0-1701)
G6856	ydgD	1669984	1670805	0	((G6856-MONOMER, predicted peptidase))	(TU0-41815 TU0-13342)
G6857	mdtI	1670844	1671173	-0	((B1599-MONOMER, spermidine efflux transporter - MdtI subunit))	(TU0-13343)
G6858	mdtJ	1671160	1671525	-0	((B1600-MONOMER, spermidine efflux transporter - MdtJ subunit))	(TU0-13343)
G6859	tqsA	1671937	1672971	0	((G6859-MONOMER, quorum signal AI-2 exporter))	(TU0-8532)
G6860	ydgH	1676451	1677395	0	((G6860-MONOMER, predicted protein))	(TU0-13344)
G6861	ydgI	1677581	1678963	0	((ARCD-MONOMER, ArcD APC transporter))	(TU0-13345)
G6862	folM	1679000	1679722	0	((G6862-MONOMER, dihydromonapterin reductase / dihydrofolate reductase))	(TU0-13345)
G6863	ydgC	1679719	1680054	-0	((G6863-MONOMER, hypothetical protein))	(TU0-8707)
G6864	rstA	1680174	1680902	0	((PHOSPHO-RSTA, RstA-Phosphorylated DNA-binding transcriptional regulator) (RSTA-MONOMER, RstA transcriptional regulator))	(TU0-7784)
G6865	ydgA	1687876	1689384	0	((G6865-MONOMER, conserved protein))	(TU0-13348)
G6866	uidC	1689610	1690875	-0	((G6866-MONOMER, membrane-associated protein))	(TU0-41818 TU0-41817 TU0-5081)
G6867	uidR	1694486	1695076	-0	((G6867-MONOMER, UidR DNA-binding transcriptional repressor))	(TU0-5082)
G6868	ydgJ	1701292	1702332	-0	((G6868-MONOMER, YdgJ))	(TU0-8708)
G6869	cnu	1702973	1703188	0	((G6869-MONOMER, H-NS- and StpA-binding protein))	(TU0-41821 TU0-41820 TU0-41819 TU0-13352)
G6870	ydgK	1703274	1703714	0	((G6870-MONOMER, conserved inner membrane protein))	(TU0-8456)
G6871	rsxA	1703791	1704372	0	((G6871-MONOMER, integral membrane protein of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6872	rsxB	1704372	1704950	0	((G6872-MONOMER, member of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6873	rsxC	1704943	1707165	0	((G6873-MONOMER, member of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6874	rsxD	1707166	1708224	0	((G6874-MONOMER, integral membrane protein of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6875	rsxG	1708228	1708848	0	((G6875-MONOMER, member of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6876	rsxE	1708852	1709547	0	((G6876-MONOMER, integral membrane protein of SoxR-reducing complex))	(TU0-8458 TU0-8456)
G6877	tppB	1710793	1712295	0	((B1634-MONOMER, tripeptide / dipeptide:H<sup>+</sup> symporter))	(TU0-8473)
G6878	gstA	1712401	1713006	0	((GST-MONOMER, Gst))	(TU0-13353)
G6879	pdxY	1713050	1713913	-0	((PDXY-MONOMER, pyridoxal kinase 2))	(TU0-14629 TU0-14496 TU0-8865 TU0-8864)
G6880	anmK	1716517	1717626	-0	((G6880-MONOMER, anhydro-<i>N</i>-acetylmuramic acid kinase))	(TU0-13355)
G6881	slyB	1717900	1718367	0	((G6881-MONOMER, outer membrane lipoprotein))	(TU0-7803 TU0-7802)
G6882	slyA	1718414	1718848	-0	((G6882-MONOMER, SlyA DNA-binding transcriptional activator))	(TU0-41823 TU0-41822 TU0-8511)
G6883	ydhI	1719049	1719285	0	((G6883-MONOMER, predicted inner membrane protein))	(TU-8428)
G6884	ydhJ	1719288	1720145	0	((G6884-MONOMER, conserved protein))	(TU-8428)
G6885	ydhK	1720145	1722157	0	((G6885-MONOMER, conserved inner membrane protein))	(TU-8428)
G6886	sodC	1722158	1722679	-0	((G6886-MONOMER, superoxide dismutase (Cu-Zn)))	(TU0-13356)
G6887	ydhF	1722760	1723656	-0	((G6887-MONOMER, predicted oxidoreductase))	(TU0-41824 TU0-13357)
G6888	ydhL	1723705	1723944	-0	((G6888-MONOMER, conserved protein))	(TU0-13358)
G6889	nemR	1724047	1724646	0	((G6889-MONOMER, NemR DNA-binding transcriptional repressor))	(TU0-14687 TU0-14351)
G6890	nemA	1724683	1725780	0	((G6890-MONOMER, N-ethylmaleimide reductase, FMN-linked))	(TU0-14687 TU0-14352)
G6891	gloA	1725861	1726268	0	((GLYOXI-MONOMER, GloA))	(TU0-8182)
G6892	ydhO	1732459	1733274	0	((G6892-MONOMER, murein DD-endopeptidase YdhO))	(TU0-13359)
G6893	ydhP	1734145	1735314	-0	((B1657-MONOMER, YdhP))	(TU0-8332)
G6894	ydhQ	1742895	1744151	-0	((G6894-MONOMER, conserved protein))	(TU0-8709)
G6895	ydhR	1744724	1745029	0	((G6895-MONOMER, predicted mono-oxygenase))	(TU0-13361)
G6896	ydhS	1745155	1746759	0	((G6896-MONOMER, conserved protein with FAD/NAD(P)-binding domain))	(TU0-41829 TU0-41828 TU0-13362)
G6897	ydhT	1746771	1747583	-0	((G6897-MONOMER, conserved protein))	(TU0-41830 TU0-14675 TU0-13363)
G6898	ydhU	1747587	1748372	-0	((G6898-MONOMER, predicted cytochrome))	(TU0-14675 TU0-13363)
G6899	ydhX	1748369	1749088	-0	((G6899-MONOMER, predicted 4Fe-4S ferredoxin-type protein))	(TU0-14675 TU0-13363)
G6900	ydhW	1749101	1749748	-0	((G6900-MONOMER, predicted protein))	(TU0-14675 TU0-13364)
G6901	ydhV	1749752	1751854	-0	((G6901-MONOMER, predicted oxidoreductase))	(TU0-14675 TU0-13364)
G6902	ydhY	1751875	1752501	-0	((G6902-MONOMER, predicted 4Fe-4S ferredoxin-type protein))	(TU0-14675 TU0-13364)
G6903	ydhZ	1752956	1753165	-0	((G6903-MONOMER, predicted protein))	(TU0-41831 TU0-13365)
G6904	ynhG	1755745	1756749	-0	((G6904-MONOMER, L,D-transpeptidase YnhG))	(TU0-41832 TU0-13366)
G6905	sufE	1756898	1757314	-0	((G6905-MONOMER, sulfur acceptor that activates SufS cysteine desulfurase))	(TU0-41833 TU0-2621)
G6906	sufS	1757327	1758547	-0	((G6906-MONOMER, L-cysteine desulfurase))	(TU0-2621)
G6907	sufD	1758544	1759815	-0	((G6907-MONOMER, SufD component of SufBCD Fe-S cluster scaffold complex))	(TU0-2621)
G6908	sufC	1759790	1760536	-0	((G6908-MONOMER, SufC component of SufBCD Fe-S cluster scaffold complex))	(TU0-2621)
G6909	sufB	1760546	1762033	-0	((G6909-MONOMER, SufB component of SufBCD Fe-S cluster scaffold complex))	(TU0-2621)
G6911	ydiH	1762958	1763227	-0	((G6911-MONOMER, predicted protein))	(TU0-41836 TU0-41835 TU0-13368)
G6912	ydiI	1763246	1763656	-0	((G6912-MONOMER, esterase))	(TU0-13368)
G6913	ydiJ	1763653	1766709	-0	((G6913-MONOMER, predicted FAD-linked oxidoreductase))	(TU0-13368)
G6914	ydiK	1767098	1768210	0	((G6914-MONOMER, predicted inner membrane protein))	(TU0-13369)
G6915	ydiL	1768639	1768995	0	((G6915-MONOMER, conserved protein))	(TU0-13371)
G6916	ydiM	1769095	1770309	0	((B1690-MONOMER, predicted transporter))	(TU0-41837 TU0-13372)
G6917	ydiN	1770536	1771801	0	((B1691-MONOMER, uncharacterised inner membrane protein YdiN))	(TU0-13373)
G6918	ydiO	1775220	1776371	0	((G6918-MONOMER, predicted enoyl-CoA reductase))	(TU0-13374)
G6919	ydiP	1776414	1777325	-0	((G6919-MONOMER, predicted DNA-binding transcriptional regulator))	(TU0-8710)
G6920	ydiQ	1777641	1778405	0	((G6920-MONOMER, putative subunit of YdiQ-YdiR flavoprotein))	(TU0-5322)
G6921	ydiR	1778425	1779363	0	((G6921-MONOMER, putative subunit of YdiQ-YdiR flavoprotein))	(TU0-5322)
G6922	ydiS	1779419	1780708	0	((G6922-MONOMER, putative flavoprotein))	(TU0-5322)
G6923	ydiT	1780705	1780998	0	((G6923-MONOMER, putative ferredoxin))	(TU0-5322)
G6924	ydiU	1787832	1789268	-0	((G6924-MONOMER, conserved protein))	(TU0-8482)
G6925	ydiV	1789331	1790044	-0	((G6925-MONOMER, anti-FlhDC factor))	(TU0-13377)
G6926	arpB_1	1801118	1801591	0	((G6926-MONOMER, predicted protein, N-ter fragment))	(TU0-13379)
G6927	arpB_2	1801602	1803017	0	((G6927-MONOMER, predicted protein, C-ter fragment))	(TU0-13379)
G6928	ydiY	1803349	1804107	-0	((G6928-MONOMER, conserved protein))	(TU0-41842 TU0-41841 TU0-8711)
G6929	ydiZ	1805424	1805714	0	((G6929-MONOMER, predicted protein))	(TU0-13381)
G6930	yniA	1805820	1806680	0	((G6930-MONOMER, predicted phosphotransferase/kinase))	(TU0-41844 TU0-41843 TU0-13382)
G6931	yniB	1806721	1807257	-0	((G6931-MONOMER, predicted inner membrane protein))	(TU0-8640)
G6932	yniC	1807404	1808072	0	((G6932-MONOMER, 2-deoxyglucose-6-phosphatase))	(TU0-13383)
G6933	ydjM	1808235	1808825	0	((G6933-MONOMER, predicted inner membrane protein regulated by LexA))	(TU0-8261)
G6934	ydjN	1808958	1810349	0	((G6934-MONOMER, predicted transporter))	(TU0-13384)
G6935	ydjO	1810353	1811168	-0	((G6935-MONOMER, predicted protein))	(TU0-41847 TU0-41846 TU0-41845 TU0-13385)
G6936	cedA	1811445	1811687	-0	((G6936-MONOMER, cell division modulator))	(TU781)
G6937	cho	1821539	1822426	0	((G6937-MONOMER, endonuclease of nucleotide excision repair))	(TU0-8267)
G6938	ves	1822386	1822961	-0	((G6938-MONOMER, conserved protein))	(TU0-7361)
G6939	spy	1823164	1823649	-0	((G6939-MONOMER, Spy))	(TU-8381)
G6940	astE	1823979	1824947	-0	((SUCCGLUDESUCC-MONOMER, succinylglutamate desuccinylase))	(TU0-41850 TU0-1004 TU0-1003 TU0-1002)
G6941	astB	1824940	1826283	-0	((SUCCARGDIHYDRO-MONOMER, AstB))	(TU0-1004 TU0-1003 TU0-1002)
G6942	astD	1826280	1827758	-0	((SUCCGLUALDDEHYD-MONOMER, aldehyde dehydrogenase))	(TU0-1004 TU0-1003 TU0-1002)
G6943	astA	1827755	1828789	-0	((ARGSUCCTRAN-MONOMER, arginine succinyltransferase))	(TU0-1004 TU0-1003 TU0-1002)
G6944	astC	1828786	1830006	-0	((SUCCORNTRANSAM-MONOMER, succinylornithine transaminase))	(TU0-1004 TU0-1003 TU0-1002)
G6945	ydjX	1831425	1832135	0	((G6945-MONOMER, predicted inner membrane protein))	(TU0-41851 TU0-13388)
G6946	ydjY	1832140	1832817	0	((G6946-MONOMER, predicted protein))	(TU0-41851 TU0-13388)
G6947	ydjZ	1832832	1833539	0	((G6947-MONOMER, conserved inner membrane protein))	(TU0-41851 TU0-13388)
G6948	ynjA	1833539	1834087	0	((G6948-MONOMER, conserved protein))	(TU0-41851 TU0-13388)
G6949	ynjB	1834097	1835263	0	((G6949-MONOMER, conserved protein))	(TU0-41851 TU0-13388)
G6950	ynjC	1835281	1836771	0	((YNJC-MONOMER, YnjC))	(TU0-41851 TU0-13388)
G6951	ynjD	1836771	1837424	0	((YNJD-MONOMER, YnjD))	(TU0-41851 TU0-13388)
G6952	ynjE	1837491	1838798	0	((G6952-MONOMER, molybdopterin synthase sulfurtransferase))	(TU0-13389)
G6953	ynjF	1838807	1839427	-0	((G6953-MONOMER, predicted phosphatidyl transferase, inner membrane protein))	(TU0-41852 TU0-8641)
G6954	nudG	1839514	1839921	0	((G6954-MONOMER, 5-hydroxy-CTP diphosphatase))	(TU0-8814)
G6955	ynjH	1839887	1840159	-0	((G6955-MONOMER, predicted protein))	(TU0-14800 TU0-8642)
G6956	ynjI	1841855	1842895	-0	((G6956-MONOMER, predicted inner membrane protein))	(TU0-41854 TU0-41853 TU0-13390)
G6957	ydjF	1852120	1852878	-0	((G6957-MONOMER, predicted DNA-binding transcriptional regulator))	(TU0-41856 TU0-13393)
G6958	ydjG	1853015	1853995	-0	((G6958-MONOMER, methylglyoxal reductase (NADH-dependent)))	(TU0-13394)
G6959	ydjH	1854005	1854952	-0	((G6959-MONOMER, predicted kinase))	(TU0-13394)
G6960	ydjI	1854957	1855793	-0	((G6960-MONOMER, predicted aldolase))	(TU0-13394)
G6961	ydjJ	1855814	1856857	-0	((G6961-MONOMER, predicted oxidoreductase, Zn-dependent and NAD(P)-binding))	(TU0-13394)
G6962	ydjK	1856874	1858253	-0	((B1775-MONOMER, predicted transporter))	(TU0-13394)
G6963	ydjL	1858280	1859356	-0	((G6963-MONOMER, predicted oxidoreductase, Zn-dependent and NAD(P)-binding))	(TU0-13394)
G6964	yeaC	1859726	1859998	-0	((G6964-MONOMER, conserved protein))	(TU0-13395)
G6966	yeaD	1861874	1862758	0	((G6966-MONOMER, conserved protein))	(TU0-4904 TU0-13398)
G6967	yeaE	1862806	1863660	-0	((G6967-MONOMER, methylglyoxal reductase))	(TU0-13399)
G6968	mipA	1863750	1864496	-0	((G6968-MONOMER, scaffolding protein that interacts with murein polymerase and murein hydrolase))	(TU0-13400)
G6969	yeaG	1864932	1866866	0	((G6969-MONOMER, protein kinase))	(TU0-14632 TU0-3621)
G6970	yeaH	1866979	1868262	0	((G6970-MONOMER, conserved protein))	(TU0-14632 TU0-3621)
G6971	yeaI	1868409	1869884	0	((G6971-MONOMER, predicted diguanylate cyclase))	(TU0-41858 TU0-13401)
G6972	yeaJ	1870065	1871555	0	((G6972-MONOMER, predicted diguanylate cyclase))	(TU0-13402)
G6973	yeaK	1871598	1872101	0	((G6973-MONOMER, conserved protein))	(TU0-13403)
G6974	yoaI	1872102	1872206	-0	((G6974-MONOMER, predicted protein))	(TU0-8646)
G6975	yeaL	1872376	1872822	0	((G6975-MONOMER, conserved inner membrane protein))	(TU0-8712)
G6976	yeaM	1872779	1873600	-0	((G6976-MONOMER, predicted DNA-binding transcriptional regulator))	(TU0-41859 TU0-8713)
G6977	yeaN	1873697	1874878	0	((B1791-MONOMER, putative amino acid/amine MFS transporter))	(TU0-41860 TU0-13404)
G6978	yeaO	1874933	1875280	0	((G6978-MONOMER, conserved protein))	(TU0-41861 TU0-13405)
G6979	yoaF	1875302	1875556	-0	((G6979-MONOMER, conserved outer membrane protein))	(TU0-8644)
G6980	yeaP	1875739	1876764	0	((G6980-MONOMER, diguanylate cyclase))	(TU0-41862 TU0-8714)
G6981	yeaQ	1877031	1877279	-0	((G6981-MONOMER, conserved inner membrane protein))	(TU0-41863 TU0-13406)
G6982	yoaG	1877427	1877609	-0	((G6982-MONOMER, predicted protein))	(TU0-13407)
G6983	yeaR	1877613	1877972	-0	((G6983-MONOMER, conserved protein))	(TU0-13407)
G6984	leuE	1878145	1878783	-0	((G6984-MONOMER, leucine efflux transporter))	(TU0-13408)
G6985	dmlR	1878910	1879833	-0	((G6985-MONOMER, DmlR DNA-binding transcriptional regulator))	(TU0-13409)
G6986	dmlA	1879936	1881021	0	((G6986-MONOMER, D-malate dehydrogenase (decarboxylating)))	(TU0-13410)
G6987	yeaV	1881212	1882657	0	((YEAV-MONOMER, predicted transporter))	(TU0-13411)
G6988	yeaW	1882689	1883813	0	((G6988-MONOMER, 2Fe-2S cluster-containing protein))	(TU0-13411)
G6989	yeaX	1883869	1884834	0	((G6989-MONOMER, predicted oxidoreductase))	(TU0-13412)
G6990	yeaY	1887975	1888556	-0	((G6990-MONOMER, predicted lipoprotein))	(TU0-13413 TU0-3464)
G6991	tsaB	1888596	1889291	-0	((G6991-MONOMER, protein involved in threonylcarbamoyladenosine biosynthesis))	(TU0-13413)
G6992	yoaA	1889349	1891259	-0	((G6992-MONOMER, conserved protein))	(TU0-13414)
G6993	yoaB	1891391	1891735	0	((G6993-MONOMER, conserved protein))	(TU0-41864 TU0-13415)
G6994	yoaC	1892097	1892456	0	((G6994-MONOMER, predicted protein))	(TU0-41866 TU0-41865 TU0-13416)
G6995	yoaH	1892576	1892755	-0	((G6995-MONOMER, conserved protein))	(TU0-8645)
G6996	yoaD	1896451	1898049	0	((G6996-MONOMER, predicted phosphodiesterase))	(TU0-13418)
G6997	yoaE	1898053	1899609	-0	((G6997-MONOMER, predicted inner membrane protein))	(TU0-8643)
G6998	yobD	1902825	1903283	0	((G6998-MONOMER, conserved inner membrane protein))	(TU0-13419)
G6999	mntP	1903712	1904278	0	((G6999-MONOMER, manganese export protein))	(TU0-13420)
G7000	yobF	1905472	1905615	-0	((G7000-MONOMER, small protein involved in stress responses))	(TU0-14771 TU0-13422)
G7001	yebO	1906285	1906572	-0	((G7001-MONOMER, predicted protein))	(TU0-13423)
G7002	mgrB	1906647	1906790	-0	((G7002-MONOMER, autoregulator of the PhoQP system))	(TU0-2447)
G7003	kdgR	1907332	1908123	-0	((G7003-MONOMER, KdgR DNA-binding transcriptional repressor))	(TU0-41870 TU0-41869 TU0-8841)
G7004	yebQ	1908300	1909673	0	((B1828-MONOMER, predicted transporter))	(TU0-41871 TU0-8715)
G7005	msrC	1913655	1914206	-0	((G7005-MONOMER, free methionine-(<i>R</i>)-sulfoxide reductase))	(TU0-13426)
G7006	yebS	1914282	1915565	0	((G7006-MONOMER, conserved inner membrane protein))	(TU0-41873 TU0-13427)
G7007	yebT	1915534	1918167	0	((G7007-MONOMER, conserved protein))	(TU0-41873 TU0-13427)
G7008	rsmF	1918247	1919686	0	((G7008-MONOMER, 16S rRNA m<sup>5</sup>C1407 methyltransferase))	(TU0-13428)
G7009	yebV	1919804	1920040	0	((G7009-MONOMER, predicted protein))	(TU0-41876 TU0-41875 TU0-41874 TU0-13429)
G7010	yebW	1920145	1920336	0	((G7010-MONOMER, predicted protein))	(TU0-41877 TU0-13430)
G7011	pphA	1920337	1920993	-0	((G7011-MONOMER, protein phosphatase 1 modulates phosphoproteins, signals protein misfolding))	(TU0-3463)
G7012	yebY	1921389	1921730	-0	((G7012-MONOMER, predicted protein))	(TU0-13432)
G7013	yebZ	1921743	1922615	-0	((G7013-MONOMER, putative resistance protein))	(TU0-13432)
G7014	yobA	1922619	1922993	-0	((G7014-MONOMER, conserved protein))	(TU0-13432)
G7015	yobB	1923464	1924120	0	((G7015-MONOMER, conserved protein))	(TU0-41880 TU0-13434)
G7016	exoX	1924144	1924806	0	((G7016-MONOMER, exonuclease X))	(TU0-41880 TU0-13434)
G7017	znuA	1939675	1940607	-0	((ZNUA-MONOMER, Zn<sup>2+</sup> ABC transporter - periplasmic binding protein))	(TU0-4642)
G7018	znuC	1940686	1941441	0	((ZNUC-MONOMER, Zn<sup>2+</sup> ABC transporter - ATP binding subunit))	(TU0-4604)
G7019	yecN	1950290	1950685	0	((G7019-MONOMER, predicted inner membrane protein))	(TU0-13443)
G7020	cmoA	1950726	1951469	0	((G7020-MONOMER, predicted methyltransferase))	(TU0-13443)
G7021	cmoB	1951466	1952437	0	((G7021-MONOMER, predicted S-adenosyl-L-methionine-dependent methyltransferase))	(TU0-13443)
G7022	torZ	1952602	1955031	-0	((G7022-MONOMER, trimethylamine N-oxide reductase III, TorZ subunit))	(TU684)
G7023	torY	1955056	1956156	-0	((G7023-MONOMER, trimethylamine N-oxide reductase III, <I>c</I>-type cytochrome subunit))	(TU684)
G7024	cutC	1956544	1956984	-0	((G7024-MONOMER, copper homeostasis protein))	(TU0-41889 TU00451)
G7025	yecM	1957304	1957870	-0	((G7025-MONOMER, predicted metal-binding enzyme))	(TU0-41890 TU0-14297)
G7026	yecT	1959996	1960484	0	((G7026-MONOMER, predicted protein))	(TU0-13445)
G7027	flhE	1960604	1960996	-0	((G7027-MONOMER, flagellar protein))	(TU-8405)
G7028	flhB	1963067	1964215	-0	((G7028-MONOMER, flagellar biosynthesis protein FlhB))	(TU-8405)
G7030	insA-5	1976964	1977239	-0	((MONOMER0-4225, IS1 protein InsA))	(TU0-13446)
G7031	uspC	1977777	1978205	0	((G7031-MONOMER, universal stress protein))	(TU0-41897 TU0-41896 TU0-41895 TU0-41894 TU0-41893 TU0-8535)
G7033	ftnB	1984949	1985452	0	((G7033-MONOMER, predicted ferritin-like protein))	(TU0-14282 TU-8438)
G7035	yecR	1986246	1986569	0	((G7035-MONOMER, predicted protein))	(TU-8399)
G7036	yecH	1987275	1987514	-0	((G7036-MONOMER, predicted protein))	(TU0-41899 TU0-8717)
G7037	yecS	1995835	1996503	-0	((G7037-MONOMER, predicted transporter subunit: membrane component of ABC superfamily))	(TU0-13453)
G7038	dcyD	1996518	1997504	-0	((DCYSDESULF-MONOMER, D-cysteine desulfhydrase monomer))	(TU0-13453)
G7039	fliY	1997609	1998409	-0	((G7039-MONOMER, periplasmic cystine-binding protein; member of extracellular bacterial solute-binding protein family III))	(TU0-14515 TU00471 TU00415)
G7040	yedL	2008624	2009103	0	((G7040-MONOMER, predicted acyltransferase))	(TU0-13457)
G7041	yedN_2	2009372	2009563	-0	((G7041-MONOMER, predicted protein, N-ter fragment))	(TU0-13458)
G7042	yedN_1	2009573	2009893	-0	((G7042-MONOMER, predicted protein, C-ter fragment))	(TU0-13458)
G7043	yedM	2010025	2010375	-0	((G7043-MONOMER, conserved protein))	(TU0-13459)
