# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 13, 2021, 11:35:18
"id"	"common_name"	"synonyms"	"type"	"left_end_pos"	"right_end_pos"	"direction"
"BS00510"	null	[]	"dna-binding-site"	4114546	4114565	null
"BS00511"	null	[]	"dna-binding-site"	3267263	3267277	null
"BS00512"	null	[]	"dna-binding-site"	3267282	3267294	null
"BS00517"	null	[]	"dna-binding-site"	3847230	3847249	null
"BS00527"	null	[]	"dna-binding-site"	null	null	null
"BS00529"	null	[]	"dna-binding-site"	2850494	2850506	null
"BS00531"	null	[]	"dna-binding-site"	4354856	4354870	null
"BS00534"	null	[]	"dna-binding-site"	1299260	1299274	null
"BS00535"	null	[]	"dna-binding-site"	null	null	null
"BS00536"	null	[]	"dna-binding-site"	null	null	null
"BS00537"	null	[]	"dna-binding-site"	3792647	3792661	null
"BS00539"	null	[]	"dna-binding-site"	4097504	4097520	null
"BS00542"	null	[]	"dna-binding-site"	2246801	2246822	null
"BS00543"	null	[]	"dna-binding-site"	2246802	2246822	null
"BS00549"	null	[]	"dna-binding-site"	1277796	1277808	null
"BS00554"	null	[]	"dna-binding-site"	4097537	4097553	null
"BS00555"	null	[]	"dna-binding-site"	4097554	4097575	null
"BS00558"	null	[]	"dna-binding-site"	4058188	4058204	null
"BS00559"	null	[]	"dna-binding-site"	1934576	1934595	null
"BS00560"	null	[]	"dna-binding-site"	1934797	1934816	null
"BS00561"	null	[]	"dna-binding-site"	3577634	3577653	null
"BS00563"	null	[]	"dna-binding-site"	3577703	3577724	null
"BS00567"	null	[]	"dna-binding-site"	1298370	1298385	null
"BS00569"	null	[]	"dna-binding-site"	954600	954614	null
"BS00570"	null	[]	"dna-binding-site"	954737	954751	null
"BS00571"	null	[]	"dna-binding-site"	954492	954506	null
"BS00572"	null	[]	"dna-binding-site"	954527	954540	null
"BS00573"	null	[]	"dna-binding-site"	954866	954879	null
"BS00574"	null	[]	"dna-binding-site"	954600	954612	null
"BS00575"	null	[]	"dna-binding-site"	954591	954597	null
"BS00576"	null	[]	"dna-binding-site"	954527	954533	null
"BS00577"	null	[]	"dna-binding-site"	954743	954749	null
"BS00579"	null	[]	"dna-binding-site"	954523	954544	null
"BS00580"	null	[]	"dna-binding-site"	2461046	2461065	null
"BS00581"	null	[]	"dna-binding-site"	2461135	2461154	null
"BS00582"	null	[]	"dna-binding-site"	2461264	2461283	null
"BS00583"	null	[]	"dna-binding-site"	2461314	2461333	null
"BS00585"	null	[]	"dna-binding-site"	2461037	2461058	null
"BS00586"	null	[]	"dna-binding-site"	42068	42089	null
"BS00587"	null	[]	"dna-binding-site"	null	null	null
"BS00588"	null	[]	"dna-binding-site"	4611142	4611154	null
"BS00591"	null	[]	"dna-binding-site"	4611143	4611164	null
"BS00593"	null	[]	"dna-binding-site"	1103816	1103826	null
"BS00596"	null	[]	"dna-binding-site"	1103456	1103469	null
"BS00597"	null	[]	"dna-binding-site"	1103384	1103403	null
"BS00598"	null	[]	"dna-binding-site"	null	null	null
"BS00599"	null	[]	"dna-binding-site"	2799068	2799082	null
"BS00600"	null	[]	"dna-binding-site"	2799019	2799033	null
"BS00602"	null	[]	"dna-binding-site"	2798636	2798650	null
"BS00605"	null	[]	"dna-binding-site"	4347399	4347412	null
"BS00606"	null	[]	"dna-binding-site"	4347403	4347416	null
"BS00607"	null	[]	"dna-binding-site"	1822274	1822286	null
"BS00608"	null	[]	"dna-binding-site"	3706017	3706029	null
"BS00613"	null	[]	"dna-binding-site"	2477723	2477744	null
"BS00614"	null	[]	"dna-binding-site"	2477693	2477714	null
"BS00615"	null	[]	"dna-binding-site"	null	null	null
"BS00616"	null	[]	"dna-binding-site"	null	null	null
"BS00617"	null	[]	"dna-binding-site"	null	null	null
"BS00618"	null	[]	"dna-binding-site"	null	null	null
"BS00619"	null	[]	"dna-binding-site"	765934	765955	null
"BS00620"	null	[]	"dna-binding-site"	765890	765911	null
"BS00621"	null	[]	"dna-binding-site"	null	null	null
"BS00623"	null	[]	"dna-binding-site"	null	null	null
"BS00624"	null	[]	"dna-binding-site"	3192042	3192063	null
"BS00629"	null	[]	"dna-binding-site"	3600914	3600922	null
"BS00631"	null	[]	"dna-binding-site"	1194876	1194893	null
"BS00637"	null	[]	"dna-binding-site"	3600880	3600901	null
"BS00638"	null	[]	"dna-binding-site"	3600933	3600954	null
"BS00641"	null	[]	"dna-binding-site"	3600896	3600911	null
"BS00642"	null	[]	"dna-binding-site"	932265	932279	null
"BS00643"	null	[]	"dna-binding-site"	4163335	4163349	null
"BS00645"	null	[]	"dna-binding-site"	3640071	3640087	null
"BS00646"	null	[]	"dna-binding-site"	1699288	1699305	null
"BS00647"	null	[]	"dna-binding-site"	3639979	3639995	null
"BS00648"	null	[]	"dna-binding-site"	1901882	1901903	null
"BS00649"	null	[]	"dna-binding-site"	1901909	1901931	null
"BS00650"	null	[]	"dna-binding-site"	1901843	1901865	null
"BS00651"	null	[]	"dna-binding-site"	1901842	1901864	null
"BS00652"	null	[]	"dna-binding-site"	3210729	3210748	null
"BS00653"	null	[]	"dna-binding-site"	2868170	2868191	null
"BS00654"	null	[]	"dna-binding-site"	2868052	2868073	null
"BS00655"	null	[]	"dna-binding-site"	3073883	3073904	null
"BS00656"	null	[]	"dna-binding-site"	2430821	2430836	null
"BS00657"	null	[]	"dna-binding-site"	2405263	2405277	null
"BS00658"	null	[]	"dna-binding-site"	2405281	2405287	null
"BS00659"	null	[]	"dna-binding-site"	2405196	2405209	null
"BS00660"	null	[]	"dna-binding-site"	2405239	2405251	null
"BS00661"	null	[]	"dna-binding-site"	432245	432260	null
"BS00662"	null	[]	"dna-binding-site"	432154	432175	null
"BS00663"	null	[]	"dna-binding-site"	3105548	3105569	null
"BS00664"	null	[]	"dna-binding-site"	3105696	3105717	null
"BS00665"	null	[]	"dna-binding-site"	3105600	3105621	null
"BS00666"	null	[]	"dna-binding-site"	3105568	3105581	null
"BS00667"	null	[]	"dna-binding-site"	432121	432142	null
"BS00670"	null	[]	"dna-binding-site"	432140	432157	null
"BS00672"	null	[]	"dna-binding-site"	null	null	null
"BS00673"	null	[]	"dna-binding-site"	null	null	null
"BS00674"	null	[]	"dna-binding-site"	1031910	1031924	null
"BS00675"	null	[]	"dna-binding-site"	4118169	4118188	null
"BS00676"	null	[]	"dna-binding-site"	4118189	4118208	null
"BS00677"	null	[]	"dna-binding-site"	4118210	4118229	null
"BS00678"	null	[]	"dna-binding-site"	4118231	4118250	null
"BS00679"	null	[]	"dna-binding-site"	4117151	4117170	null
"BS00680"	null	[]	"dna-binding-site"	4117109	4117128	null
"BS00681"	null	[]	"dna-binding-site"	4118211	4118232	null
"BS00682"	null	[]	"dna-binding-site"	4118188	4118209	null
"BS00684"	null	[]	"dna-binding-site"	4330275	4330296	null
"BS00685"	null	[]	"dna-binding-site"	1978531	1978550	null
"BS00686"	null	[]	"dna-binding-site"	1978368	1978387	null
"BS00687"	null	[]	"dna-binding-site"	1978481	1978493	null
"BS00688"	null	[]	"dna-binding-site"	3911613	3911631	null
"BS00690"	null	[]	"dna-binding-site"	329416	329430	null
"BS00691"	null	[]	"dna-binding-site"	4466260	4466281	null
"BS00692"	null	[]	"dna-binding-site"	4466188	4466210	null
"BS00699"	null	[]	"dna-binding-site"	3492427	3492448	null
"BS00700"	null	[]	"dna-binding-site"	3492452	3492467	null
"BS00701"	null	[]	"dna-binding-site"	3492480	3492501	null
"BS00702"	null	[]	"dna-binding-site"	412475	412496	null
"BS00704"	null	[]	"dna-binding-site"	4124544	4124560	null
"BS00707"	null	[]	"dna-binding-site"	710714	710732	null
"BS00709"	null	[]	"dna-binding-site"	3050991	3051005	null
"BS00710"	null	[]	"dna-binding-site"	3050926	3050940	null
"BS00711"	null	[]	"dna-binding-site"	3050758	3050773	null
"BS00712"	null	[]	"dna-binding-site"	848088	848100	null
"BS00713"	null	[]	"dna-binding-site"	848148	848164	null
"BS00714"	null	[]	"dna-binding-site"	848118	848134	null
"BS00715"	null	[]	"dna-binding-site"	848174	848190	null
"BS00716"	null	[]	"dna-binding-site"	2685688	2685702	null
"BS00717"	null	[]	"dna-binding-site"	2339542	2339548	null
"BS00718"	null	[]	"dna-binding-site"	2339562	2339568	null
"BS00719"	null	[]	"dna-binding-site"	1699210	1699227	null
"BS00720"	null	[]	"dna-binding-site"	1699261	1699282	null
"BS00721"	null	[]	"dna-binding-site"	1901830	1901851	null
"BS00726"	null	[]	"dna-binding-site"	1165891	1165904	null
"BS00727"	null	[]	"dna-binding-site"	4097629	4097645	null
"BS00728"	null	[]	"dna-binding-site"	4100705	4100717	null
"BS00729"	null	[]	"dna-binding-site"	4100729	4100741	null
"BS00730"	null	[]	"dna-binding-site"	4100752	4100764	null
"BS00733"	null	[]	"dna-binding-site"	1311070	1311088	null
"BS00735"	null	[]	"dna-binding-site"	1058002	1058011	null
"BS00736"	null	[]	"dna-binding-site"	1058026	1058035	null
"BS00737"	null	[]	"dna-binding-site"	432110	432135	null
"BS00738"	null	[]	"dna-binding-site"	4016287	4016308	null
"BS00739"	null	[]	"dna-binding-site"	3592399	3592417	null
"BS00741"	null	[]	"dna-binding-site"	3592442	3592463	null
"BS00742"	null	[]	"dna-binding-site"	3592443	3592461	null
"BS00744"	null	[]	"dna-binding-site"	1936418	1936437	null
"BS00746"	null	[]	"dna-binding-site"	1986375	1986391	null
"BS00748"	null	[]	"dna-binding-site"	4617200	4617215	null
"BS00749"	null	[]	"dna-binding-site"	2687476	2687491	null
"BS00753"	null	[]	"dna-binding-site"	3485983	3486004	null
"BS00754"	null	[]	"dna-binding-site"	3485883	3485904	null
"BS00757"	null	[]	"dna-binding-site"	2533544	2533561	null
"BS00758"	null	[]	"dna-binding-site"	2533555	2533576	null
"BS00760"	null	[]	"dna-binding-site"	2533427	2533448	null
"BS00761"	null	[]	"dna-binding-site"	2023704	2023718	null
"BS00762"	null	[]	"dna-binding-site"	null	null	null
"BS00764"	null	[]	"dna-binding-site"	4100649	4100670	null
"BS00765"	null	[]	"dna-binding-site"	3756576	3756590	null
"BS00766"	null	[]	"dna-binding-site"	3756641	3756655	null
"BS00767"	null	[]	"dna-binding-site"	3756663	3756677	null
"BS00768"	null	[]	"dna-binding-site"	3756686	3756700	null
"BS00771"	null	[]	"dna-binding-site"	3915258	3915280	null
"BS00772"	null	[]	"dna-binding-site"	3915411	3915433	null
"BS00773"	null	[]	"dna-binding-site"	236830	236844	null
"BS00774"	null	[]	"dna-binding-site"	262768	262782	null
"BS00775"	null	[]	"dna-binding-site"	564631	564645	null
"BS00776"	null	[]	"dna-binding-site"	697223	697237	null
"BS00777"	null	[]	"dna-binding-site"	780433	780447	null
"BS00778"	null	[]	"dna-binding-site"	1031772	1031786	null
"BS00779"	null	[]	"dna-binding-site"	1097744	1097758	null
"BS00780"	null	[]	"dna-binding-site"	1287736	1287750	null
"BS00781"	null	[]	"dna-binding-site"	2286134	2286148	null
"BS00782"	null	[]	"dna-binding-site"	2466227	2466241	null
"BS00783"	null	[]	"dna-binding-site"	2518322	2518336	null
"BS00785"	null	[]	"dna-binding-site"	2999124	2999138	null
"BS00786"	null	[]	"dna-binding-site"	3110283	3110297	null
"BS00787"	null	[]	"dna-binding-site"	3318365	3318379	null
"BS00788"	null	[]	"dna-binding-site"	3708763	3708777	null
"BS00789"	null	[]	"dna-binding-site"	3982282	3982296	null
"BS00790"	null	[]	"dna-binding-site"	4175303	4175317	null
"BS00791"	null	[]	"dna-binding-site"	4362694	4362708	null
"BS00792"	null	[]	"dna-binding-site"	4496304	4496318	null
"BS00793"	null	[]	"dna-binding-site"	4606498	4606512	null
"BS00794"	null	[]	"dna-binding-site"	127688	127709	null
"BS00795"	null	[]	"dna-binding-site"	127692	127706	null
"BS00796"	null	[]	"dna-binding-site"	127681	127695	null
"BS00797"	null	[]	"dna-binding-site"	null	null	null
"BS00798"	null	[]	"dna-binding-site"	755380	755402	null
"BS00799"	null	[]	"dna-binding-site"	1755476	1755493	null
"BS105"	null	[]	"dna-binding-site"	2352536	2352549	null
"BS108"	null	[]	"dna-binding-site"	2303632	2303645	null
"BS109"	null	[]	"dna-binding-site"	1279703	1279709	null
"BS110"	null	[]	"dna-binding-site"	1279619	1279625	null
"BS111"	null	[]	"dna-binding-site"	1279715	1279721	null
"BS112"	null	[]	"dna-binding-site"	1279596	1279602	null
"BS113"	null	[]	"dna-binding-site"	1279747	1279753	null
"BS114"	null	[]	"dna-binding-site"	1279733	1279739	null
"BS115"	null	[]	"dna-binding-site"	1279725	1279731	null
"BS116"	null	[]	"dna-binding-site"	1277664	1277677	null
"BS117"	null	[]	"dna-binding-site"	1277877	1277890	null
"BS118"	null	[]	"dna-binding-site"	121977	121990	null
"BS121"	null	[]	"dna-binding-site"	42245	42266	null
"BS124"	null	[]	"dna-binding-site"	42188	42209	null
"BS125"	null	[]	"dna-binding-site"	34166	34187	null
"BS126"	null	[]	"dna-binding-site"	34156	34169	null
"BS127"	null	[]	"dna-binding-site"	null	null	null
"BS141"	null	[]	"dna-binding-site"	754740	754754	null
"BS142"	null	[]	"dna-binding-site"	754814	754828	null
"BS143"	null	[]	"dna-binding-site"	755207	755221	null
"BS144"	null	[]	"dna-binding-site"	754919	754933	null
"BS145"	null	[]	"dna-binding-site"	4551450	4551471	null
"BS146"	null	[]	"dna-binding-site"	1079155	1079176	null
"BS147"	null	[]	"dna-binding-site"	1079123	1079144	null
"BS148"	null	[]	"dna-binding-site"	1079094	1079114	null
"BS149"	null	[]	"dna-binding-site"	121953	121974	null
"BS150"	null	[]	"dna-binding-site"	1277846	1277858	null
"BS154"	null	[]	"dna-binding-site"	3536750	3536770	null
"BS155"	null	[]	"dna-binding-site"	3536803	3536815	null
"BS156"	null	[]	"dna-binding-site"	3536738	3536750	null
"BS157"	null	[]	"dna-binding-site"	3536694	3536706	null
"BS158"	null	[]	"dna-binding-site"	4341640	4341657	null
"BS160"	null	[]	"dna-binding-site"	4341816	4341833	null
"BS161"	null	[]	"dna-binding-site"	4341778	4341795	null
"BS162"	null	[]	"dna-binding-site"	4341758	4341775	null
"BS163"	null	[]	"dna-binding-site"	384982	385024	null
"BS164"	null	[]	"dna-binding-site"	385092	385132	null
"BS165"	null	[]	"dna-binding-site"	385146	385188	null
"BS166"	null	[]	"dna-binding-site"	385094	385134	null
"BS181"	null	[]	"dna-binding-site"	4542636	4542648	null
"BS182"	null	[]	"dna-binding-site"	null	null	null
"BS183"	null	[]	"dna-binding-site"	null	null	null
"BS184"	null	[]	"dna-binding-site"	null	null	null
"BS185"	null	[]	"dna-binding-site"	null	null	null
"BS187"	null	[]	"dna-binding-site"	null	null	null
"BS189"	null	[]	"dna-binding-site"	null	null	null
"BS190"	null	[]	"dna-binding-site"	4542890	4542904	null
"BS191"	null	[]	"dna-binding-site"	4542921	4542935	null
"BS193"	null	[]	"dna-binding-site"	4542859	4542873	null
"BS201"	null	[]	"dna-binding-site"	122044	122060	null
"BS202"	null	[]	"dna-binding-site"	121941	121962	null
"BS241"	null	[]	"dna-binding-site"	null	null	null
"BS263"	null	[]	"dna-binding-site"	1934701	1934718	null
"BS264"	null	[]	"dna-binding-site"	3073812	3073829	null
"BS265"	null	[]	"dna-binding-site"	3772157	3772174	null
"BS267"	null	[]	"dna-binding-site"	2524943	2524955	null
"BS268"	null	[]	"dna-binding-site"	2525023	2525035	null
"BS269"	null	[]	"dna-binding-site"	3730840	3730857	null
"BS270"	null	[]	"dna-binding-site"	3730861	3730878	null
"BS271"	null	[]	"dna-binding-site"	3731020	3731037	null
"BS272"	null	[]	"dna-binding-site"	3730999	3731016	null
"BS282"	null	[]	"dna-binding-site"	null	null	null
"BS303"	null	[]	"dna-binding-site"	42200	42215	null
"BS304"	null	[]	"dna-binding-site"	42257	42272	null
"BS321"	null	[]	"dna-binding-site"	576933	576954	null
"BS322"	null	[]	"dna-binding-site"	576891	576912	null
"BS323"	null	[]	"dna-binding-site"	577008	577020	null
"BS324"	null	[]	"dna-binding-site"	576906	576925	null
"BS325"	null	[]	"dna-binding-site"	1547269	1547275	null
"BS326"	null	[]	"dna-binding-site"	3777307	3777329	null
"BS327"	null	[]	"dna-binding-site"	3742558	3742579	null
"BS328"	null	[]	"dna-binding-site"	739436	739455	null
"BS330"	null	[]	"dna-binding-site"	2312761	2312772	null
"BS340"	null	[]	"dna-binding-site"	2312738	2312752	null
"BS341"	null	[]	"dna-binding-site"	2312760	2312774	null
"BS342"	null	[]	"dna-binding-site"	2312822	2312836	null
"BS343"	null	[]	"dna-binding-site"	2312853	2312867	null
"BS344"	null	[]	"dna-binding-site"	2313031	2313045	null
"BS348"	null	[]	"dna-binding-site"	2313199	2313213	null
"BS358"	null	[]	"dna-binding-site"	771200	771214	null
"BS360"	null	[]	"dna-binding-site"	4640584	4640597	null
"BS387"	null	[]	"dna-binding-site"	2312852	2312866	null
"BS401"	null	[]	"dna-binding-site"	4215237	4215249	null
"BS402"	null	[]	"dna-binding-site"	4215324	4215336	null
"BS403"	null	[]	"dna-binding-site"	null	null	null
"BS404"	null	[]	"dna-binding-site"	null	null	null
"BS41"	null	[]	"dna-binding-site"	1488120	1488141	null
"BS42"	null	[]	"dna-binding-site"	1488026	1488040	null
"BS422"	null	[]	"dna-binding-site"	1237518	1237539	null
"BS423"	null	[]	"dna-binding-site"	1237455	1237476	null
"BS424"	null	[]	"dna-binding-site"	1237520	1237542	null
"BS43"	null	[]	"dna-binding-site"	1488178	1488192	null
"BS44"	null	[]	"dna-binding-site"	329360	329374	null
"BS441"	null	[]	"dna-binding-site"	1237450	1237464	null
"BS442"	null	[]	"dna-binding-site"	1237495	1237509	null
"BS443"	null	[]	"dna-binding-site"	1237527	1237541	null
"BS444"	null	[]	"dna-binding-site"	1237574	1237588	null
"BS445"	null	[]	"dna-binding-site"	1237596	1237610	null
"BS446"	null	[]	"dna-binding-site"	1795736	1795748	null
"BS447"	null	[]	"dna-binding-site"	1795762	1795774	null
"BS448"	null	[]	"dna-binding-site"	1619022	1619041	null
"BS449"	null	[]	"dna-binding-site"	1619098	1619120	null
"BS45"	null	[]	"dna-binding-site"	329428	329442	null
"BS450"	null	[]	"dna-binding-site"	1619022	1619041	null
"BS462"	null	[]	"dna-binding-site"	2633856	2633864	null
"BS463"	null	[]	"dna-binding-site"	4200102	4200123	null
"BS464"	null	[]	"dna-binding-site"	4200076	4200090	null
"BS465"	null	[]	"dna-binding-site"	4200002	4200016	null
"BS466"	null	[]	"dna-binding-site"	4199950	4199964	null
"BS467"	null	[]	"dna-binding-site"	4199914	4199928	null
"BS47"	null	[]	"dna-binding-site"	771079	771093	null
"BS472"	null	[]	"dna-binding-site"	461465	461479	null
"BS473"	null	[]	"dna-binding-site"	461236	461250	null
"BS474"	null	[]	"dna-binding-site"	461203	461217	null
"BS475"	null	[]	"dna-binding-site"	461180	461194	null
"BS476"	null	[]	"dna-binding-site"	461238	461259	null
"BS481"	null	[]	"dna-binding-site"	3562375	3562394	null
"BS482"	null	[]	"dna-binding-site"	3562416	3562435	null
"BS49"	null	[]	"dna-binding-site"	1547292	1547298	null
"BS50"	null	[]	"dna-binding-site"	1547260	1547266	null
"BS501"	null	[]	"dna-binding-site"	3950514	3950528	null
"BS502"	null	[]	"dna-binding-site"	3950482	3950496	null
"BS503"	null	[]	"dna-binding-site"	3950451	3950462	null
"BS506"	null	[]	"dna-binding-site"	3950421	3950433	null
"BS507"	null	[]	"dna-binding-site"	3950195	3950207	null
"BS51"	null	[]	"dna-binding-site"	1547268	1547281	null
"BS52"	null	[]	"dna-binding-site"	1399650	1399662	null
"BS521"	null	[]	"dna-binding-site"	1388856	1388869	null
"BS522"	null	[]	"dna-binding-site"	1388859	1388873	null
"BS523"	null	[]	"dna-binding-site"	2634214	2634235	null
"BS524"	null	[]	"dna-binding-site"	1298321	1298327	null
"BS525"	null	[]	"dna-binding-site"	1298345	1298358	null
"BS526"	null	[]	"dna-binding-site"	1298448	1298462	null
"BS527"	null	[]	"dna-binding-site"	1298474	1298488	null
"BS528"	null	[]	"dna-binding-site"	1298554	1298568	null
"BS53"	null	[]	"dna-binding-site"	754831	754843	null
"BS54"	null	[]	"dna-binding-site"	3354287	3354301	null
"BS541"	null	[]	"dna-binding-site"	3561897	3561918	null
"BS542"	null	[]	"dna-binding-site"	1011616	1011636	null
"BS543"	null	[]	"dna-binding-site"	1165862	1165876	null
"BS544"	null	[]	"dna-binding-site"	1165913	1165927	null
"BS545"	null	[]	"dna-binding-site"	1166035	1166049	null
"BS55"	null	[]	"dna-binding-site"	3354350	3354364	null
"BS561"	null	[]	"dna-binding-site"	null	null	null
"BS562"	null	[]	"dna-binding-site"	1230516	1230530	null
"BS563"	null	[]	"dna-binding-site"	1230517	1230538	null
"BS564"	null	[]	"dna-binding-site"	1230521	1230534	null
"BS567"	null	[]	"dna-binding-site"	472461	472477	null
"BS57"	null	[]	"dna-binding-site"	2850789	2850802	null
"BS58"	null	[]	"dna-binding-site"	1194998	1195012	null
"BS581"	null	[]	"dna-binding-site"	3742618	3742630	null
"BS583"	null	[]	"dna-binding-site"	3742663	3742683	null
"BS584"	null	[]	"dna-binding-site"	3884001	3884020	null
"BS586"	null	[]	"dna-binding-site"	3883935	3883943	null
"BS587"	null	[]	"dna-binding-site"	4617169	4617183	null
"BS60"	null	[]	"dna-binding-site"	3384363	3384384	null
"BS601"	null	[]	"dna-binding-site"	null	null	null
"BS602"	null	[]	"dna-binding-site"	null	null	null
"BS603"	null	[]	"dna-binding-site"	3772317	3772331	null
"BS61"	null	[]	"dna-binding-site"	3772075	3772096	null
"BS62"	null	[]	"dna-binding-site"	3772002	3772023	null
"BS621"	null	[]	"dna-binding-site"	4348803	4348816	null
"BS622"	null	[]	"dna-binding-site"	4348860	4348881	null
"BS623"	null	[]	"dna-binding-site"	4348870	4348876	null
"BS624"	null	[]	"dna-binding-site"	4348806	4348812	null
"BS625"	null	[]	"dna-binding-site"	4348760	4348766	null
"BS626"	null	[]	"dna-binding-site"	4348743	4348749	null
"BS627"	null	[]	"dna-binding-site"	4348719	4348725	null
"BS63"	null	[]	"dna-binding-site"	3771958	3771979	null
"BS64"	null	[]	"dna-binding-site"	3771916	3771937	null
"BS641"	null	[]	"dna-binding-site"	4046835	4046843	null
"BS65"	null	[]	"dna-binding-site"	3772119	3772140	null
"BS66"	null	[]	"dna-binding-site"	1277846	1277859	null
"BS661"	null	[]	"dna-binding-site"	null	null	null
"BS663"	null	[]	"dna-binding-site"	4542764	4542776	null
"BS67"	null	[]	"dna-binding-site"	4287623	4287636	null
"BS68"	null	[]	"dna-binding-site"	4287646	4287652	null
"BS681"	null	[]	"dna-binding-site"	890812	890828	null
"BS69"	null	[]	"dna-binding-site"	4287618	4287624	null
"BS701"	null	[]	"dna-binding-site"	null	null	null
"BS722"	null	[]	"dna-binding-site"	3532531	3532548	null
"BS741"	null	[]	"dna-binding-site"	4368512	4368533	null
"BS744"	null	[]	"dna-binding-site"	3613581	3613594	null
"BS746"	null	[]	"dna-binding-site"	3493963	3493980	null
"BS747"	null	[]	"dna-binding-site"	1165928	1165940	null
"BS748"	null	[]	"dna-binding-site"	1165969	1165981	null
"BS749"	null	[]	"dna-binding-site"	1166011	1166023	null
"BS751"	null	[]	"dna-binding-site"	4201811	4201827	null
"BS753"	null	[]	"dna-binding-site"	1668577	1668599	null
"BS755"	null	[]	"dna-binding-site"	1668651	1668672	null
"BS756"	null	[]	"dna-binding-site"	3553024	3553046	null
"BS757"	null	[]	"dna-binding-site"	1057973	1057982	null
"BS758"	null	[]	"dna-binding-site"	1057983	1057992	null
"BS759"	null	[]	"dna-binding-site"	1335730	1335751	null
"BS760"	null	[]	"dna-binding-site"	1335740	1335754	null
"BS761"	null	[]	"dna-binding-site"	1335734	1335747	null
"BS762"	null	[]	"dna-binding-site"	131471	131492	null
"BS763"	null	[]	"dna-binding-site"	131464	131478	null
"BS764"	null	[]	"dna-binding-site"	131455	131469	null
"BS765"	null	[]	"dna-binding-site"	131393	131407	null
"BS766"	null	[]	"dna-binding-site"	131399	131413	null
"BS767"	null	[]	"dna-binding-site"	131373	131387	null
"BS768"	null	[]	"dna-binding-site"	131369	131383	null
"BS769"	null	[]	"dna-binding-site"	131342	131356	null
"BS770"	null	[]	"dna-binding-site"	131482	131496	null
"BS771"	null	[]	"dna-binding-site"	131438	131452	null
"BS772"	null	[]	"dna-binding-site"	131340	131354	null
"BS773"	null	[]	"dna-binding-site"	4049804	4049825	null
"BS781"	null	[]	"dna-binding-site"	931154	931160	null
"BS782"	null	[]	"dna-binding-site"	931108	931114	null
"BS783"	null	[]	"dna-binding-site"	931115	931128	null
"BS784"	null	[]	"dna-binding-site"	null	null	null
"BS785"	null	[]	"dna-binding-site"	4107430	4107447	null
"BS801"	null	[]	"dna-binding-site"	null	null	null
"BS802"	null	[]	"dna-binding-site"	null	null	null
"BS803"	null	[]	"dna-binding-site"	null	null	null
"BS804"	null	[]	"dna-binding-site"	4360131	4360145	null
"BS805"	null	[]	"dna-binding-site"	2850642	2850664	null
"BS81"	null	[]	"dna-binding-site"	2512958	2512979	null
"BS82"	null	[]	"dna-binding-site"	2512909	2512930	null
"BS821"	null	[]	"dna-binding-site"	2231766	2231787	null
"BS822"	null	[]	"dna-binding-site"	2231716	2231737	null
"BS823"	null	[]	"dna-binding-site"	2231714	2231735	null
"BS824"	null	[]	"dna-binding-site"	2231747	2231763	null
"BS825"	null	[]	"dna-binding-site"	2255255	2255268	null
"BS826"	null	[]	"dna-binding-site"	2255164	2255176	null
"BS827"	null	[]	"dna-binding-site"	2255091	2255103	null
"BS828"	null	[]	"dna-binding-site"	2255057	2255069	null
"BS829"	null	[]	"dna-binding-site"	null	null	null
"BS84"	null	[]	"dna-binding-site"	3933249	3933270	null
"BS841"	null	[]	"dna-binding-site"	1084825	1084843	null
"BS842"	null	[]	"dna-binding-site"	424920	424934	null
"BS85"	null	[]	"dna-binding-site"	4100715	4100728	null
"BS86"	null	[]	"dna-binding-site"	4100731	4100745	null
"DARS1"	"DARS1"	[]	"extragenic-site"	813107	813141	null
"DARS2"	null	[]	"extragenic-site"	2969135	2969169	null
"DIF"	"dif"	[]	"recombination-site"	1590750	1590777	null
"G0-10506"	"oriC"	["b4489", "ECK3735", "origin of replication"]	"origin-of-replication"	3925744	3925975	"+"
"G0-16595"	"attB"	["phage &lambda; attachment site"]	"phage-attachment-site"	807328	807342	null
"MAOS"	"maoS"	[]	"extragenic-site"	3948035	3948051	null
"REP100B"	"REP100b"	[]	"rep-element"	1134651	1134684	"-"
"REP101A"	"REP101a"	[]	"rep-element"	1145929	1145962	"-"
"REP102A"	"REP102a"	[]	"rep-element"	1165740	1165773	"-"
"REP102B"	"REP102b"	[]	"rep-element"	1165788	1165814	"+"
"REP104B"	"REP104b"	[]	"rep-element"	1180417	1180450	"-"
"REP10B"	"REP10b"	[]	"rep-element"	138764	138797	"-"
"REP110"	"REP110"	[]	"rep-element"	1357360	1357393	"+"
"REP112B"	"REP112b"	[]	"rep-element"	1366881	1366914	"-"
"REP113A"	"REP113a"	[]	"rep-element"	1382868	1382901	"+"
"REP113B"	"REP113b"	[]	"rep-element"	1382906	1382941	"-"
"REP115"	"REP115"	[]	"rep-element"	1410934	1410970	"+"
"REP117"	"REP117"	[]	"rep-element"	1508792	1508824	"+"
"REP118A"	"REP118a"	[]	"rep-element"	1534884	1534917	"+"
"REP120A"	"REP120a"	[]	"rep-element"	1552072	1552105	"+"
"REP121A"	"REP121a"	[]	"rep-element"	1552250	1552283	"+"
"REP126B"	"REP126b"	[]	"rep-element"	1691489	1691522	"-"
"REP128B"	"REP128b"	[]	"rep-element"	1736026	1736057	"-"
