Frame ID	Name	Gene	Location	Modified form	Comments
PD00347	integration host factor (IHF), &alpha; subunit	EG10440	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00348	integration host factor (IHF), &beta; subunit	EG10441	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00353	Lrp transcriptional dual regulator	EG10547	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00360	LysR DNA-binding transcriptional dual regulator	EG10551	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00361	MalI DNA-binding transcriptional repressor	EG10557	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00364	MarR transcriptional repressor	EG11435	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00365	MarA DNA-binding transcriptional dual regulator	EG11434	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00369	MtlR DNA-binding transcriptional repressor	EG11965	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00406	SoxS DNA-binding transcriptional dual regulator	EG10958	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00413	TyrR DNA-binding transcriptional dual regulator	EG11042	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00423	TrpR	EG11029	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00436	CadC DNA-binding transcriptional activator	EG10133	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00440	RNA polymerase, sigma 19 factor	EG10291	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00444	FucR transcriptional activator	EG10353	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00474	NhaR transcriptional activator	EG11078	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00519	LeuO DNA-binding transcriptional dual activator	EG10531	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00521	Cra DNA-binding transcriptional dual regulator	EG10338	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PD00763	LacI DNA-binding transcriptional repressor	EG10525	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PD00967	AppY DNA-binding transcriptional activator	EG10050	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD00969	EnvY DNA-binding transcriptional activator	EG10268	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01103	MngR	EG11109	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01196	DeoR DNA-binding transcriptional repressor	EG10223	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01343	NAD(P)H:quinone oxidoreductase	EG11540	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01352	RutR DNA-binding transcriptional dual regulator	EG12301	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01379	CsgD DNA-binding transcriptional dual regulator	G6546	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01520	FadR DNA-binding transcriptional dual regulator	EG10281	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD01896	Mlc DNA-binding transcriptional repressor	G6852	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD02198	SdiA DNA-binding transcriptional dual regulator	EG10935	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
PD02233	positive DNA-binding transcriptional regulator of capsular polysaccharide synthesis, activates its own expression	EG10820	"[""CCO-CYTOSOL""]"	[]	Localization generated from unambiguous Ecocyc data.
PD02366	negative DNA-binding transcriptional regulator of galactitol metabolism	G8207	"[""CCO-MEMBRANE""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
PD02850	AlpA DNA-binding transcriptional activator; CP4-57 prophage	EG12112	"[""CCO-CYTOSOL""]"	[]	Location calculated to be either CCO-CYTOSOL or CCO-MEMBRANE based on GRAVY.
PD02936	FhlA transcriptional activator	EG10301	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03028	GalR DNA-binding transcriptional dual regulator	EG10364	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03254	EbgR DNA-binding transcriptional repressor	EG10254	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03270	ExuR DNA-binding transcriptional repressor	EG12739	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03292	TdcR DNA-binding transcriptional activator	EG10992	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03576	GlpR DNA-binding transcriptional repressor	EG10400	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03585	GntR DNA-binding transcriptional repressor	EG12630	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03695	CspA DNA-binding transcriptional activator	EG10166	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03831	chromosomal replication initiator protein DnaA; DNA-binding transcriptional dual regulator	EG10235	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03867	RbsR DNA-binding transcriptional repressor	EG10819	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD03938	MetR	EG10591	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04028	CytR	EG10200	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04032	MetJ transcriptional repressor	EG10588	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04099	IclR transcriptional repressor	EG10491	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04132	SoxR DNA-binding transcriptional dual regulator	EG10957	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04413	NadR DNA-binding transcriptional repressor and NMN adenylyltransferase	EG11335	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PD04418	Rob DNA-binding transcriptional activator	EG11366	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PDXA-MONOMER	PdxA	EG10691	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PDXH-MONOMER	PdxH	EG11487	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PDXJ-MONOMER	PdxJ	EG10693	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PDXK-MONOMER	PdxK	G7259	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PDXY-MONOMER	pyridoxal kinase 2	G6879	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PEPCARBOX-MONOMER	Ppc	EG10756	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PEPCARBOXYKIN-MONOMER	phosphoenolpyruvate carboxykinase (ATP)	EG10688	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PEPSYNTH-MONOMER	phosphoenolpyruvate synthetase	EG10759	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PFLACTENZ-MONOMER	pyruvate formate-lyase activating enzyme	EG10028	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGAM2-MONOMER	predicted phosphoglycerate mutase 2	EG12164	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGK	phosphoglycerate kinase	EG10703	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGLUCISOM	Pgi	EG10702	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGLUCONDEHYDRAT-MONOMER	phosphogluconate dehydratase	EG10257	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGLYCDEHYDROG-MONOMER	SerA	EG10944	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGLYCEROLTRANSI-MONOMER	phosphoglycerol transferase I	EG12591	"[""CCO-PM-BAC-NEG""]"	"[""PGLYCEROLTRANSII-MONOMER""]"	Location information from Han 2011.
PGMI-MONOMER	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	EG12296	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PGPPHOSPHAA-MONOMER	phosphatidylglycerophosphatase A	EG10704	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PGPPHOSPHAB-MONOMER	undecaprenyl pyrophosphate phosphatase [multifunctional]	EG10705	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHENDEHYD-MONOMER	FeaB	G7961	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHENPRODIOLDEHYDROG-MONOMER	2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase	G7335	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHENYLPRODIOXY-MONOMER	3-phenylpropionate dioxygenase, &alpha; subunit	M009	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHEP-MONOMER	phenylalanine:H+ symporter PheP	EG10708	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHES-MONOMER	phenylalanyl-tRNA synthetase &alpha;-chain	EG10709	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHET-MONOMER	phenylalanyl-tRNA synthetase &beta;-chain	EG10710	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHNC-MONOMER	phosphonate ABC transporter - ATP binding subunit	EG10713	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHND-MONOMER	phosphonate ABC transporter - periplasmic binding protein	EG10714	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
PHNE-MONOMER	phosphonate ABC transporter - membrane subunit	EG11283	"[""CCO-PM-BAC-NEG""]"	[]	Localization generated from unambiguous Ecocyc data.
PHNK-MONOMER	predicted carbon-phosphorous lyase subunit	EG10720	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHNL-MONOMER	PhnL subunit of methylphosphonate degradation complex	EG10721	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHOB-MONOMER	PhoB transcriptional dual regulator	EG10728	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-PHOB""]"	Location information from Han 2011.
PHOP-MONOMER	PhoP	EG10731	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-PHOP""]"	Location information from Han 2011.
PHOQ-MONOMER	PhoQ sensory histidine kinase	EG10732	"[""CCO-PM-BAC-NEG""]"	"[""PHOSPHO-PHOQ""]"	Location information from Han 2011.
PHOR-MONOMER	PhoR	EG10733	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHOSACETYLTRANS-MONOMER	Pta	EG20173	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHOSGLUCOSAMINEMUT-MONOMER	phosphoglucosamine mutase	EG11553	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PHOSMANMUT-MONOMER	phosphomannomutase	EG10162	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHOSNACMURPENTATRANS-MONOMER	phospho-N-acetylmuramoyl-pentapeptide transferase	EG10604	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHOSPHAGLYPSYN-MONOMER	phosphatidylglycerophosphate synthase	EG10706	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PHOSPHASERSYN-MONOMER	PssA	EG10781	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PHOSPHOGLUCMUT-MONOMER	phosphoglucomutase	EG12144	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PITA-MONOMER	phosphate / arsenate:H+ symporter PitA	EG12230	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PITB-MONOMER	phosphate transporter	EG12883	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PKI-MONOMER	pyruvate kinase I monomer	EG10804	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PKII-MONOMER	pyruvate kinase II monomer	EG10803	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PNTA-MONOMER	pyridine nucleotide transhydrogenase, &alpha; subunit	EG10744	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PNTB-MONOMER	pyridine nucleotide transhydrogenase, &beta; subunit	EG10745	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PNUC-MONOMER	nicotinamide riboside transporter	EG11700	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PORPHOBILSYNTH-MONOMER	porphobilinogen synthase	EG10428	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
POTA-MONOMER	putrescine / spermidine ABC transporter - ATP binding subunit	EG10749	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
POTB-MONOMER	putrescine / spermidine ABC transporter - membrane subunit	EG10750	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
POTC-MONOMER	putrescine / spermidine ABC transporter - membrane subunit	EG10751	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
POTD-MONOMER	putrescine / spermidine ABC transporter - periplasmic binding protein	EG10752	"[""CCO-PERI-BAC""]"	[]	Location information from Lopez Campistrous 2005.
POTE-MONOMER	putrescine:H+ symporter / putrescine:ornithine antiporter PotE	EG10753	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
POTF-MONOMER	putrescine ABC transporter - periplasmic binding protein	EG11629	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
POTG-MONOMER	putrescine ABC transporter - ATP binding subunit	EG11630	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
POTH-MONOMER	putrescine ABC transporter - membrane subunit	EG11631	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
POTI-MONOMER	putrescine ABC transporter - membrane subunit	EG11632	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PPENTOMUT-MONOMER	phosphopentomutase	EG10220	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PPK-MONOMER	Ppk	EG11510	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PPPGPPHYDRO-MONOMER	Gpp	EG10413	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PPX-MONOMER	exopolyphosphatase monomer	EG11403	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PRAI-IGPS	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase	EG11026	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PRIBFAICARPISOM-MONOMER	N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase	EG10444	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PROP-MONOMER	ProP	EG11612	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PROPKIN-MONOMER	propionate kinase	EG11172	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PROS-MONOMER	prolyl-tRNA synthetase	EG10770	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PROTEIN-CHEA	CheA	EG10146	"[""CCO-CYTOSOL""]"	"[""MONOMER0-4206""]"	Localization generated from unambiguous Ecocyc data.
PROTEIN-NRI	NtrC transcriptional dual regulator	EG10385	"[""CCO-CYTOSOL""]"	"[""MONOMER0-4198""]"	Location information from Han 2011.
PROTEIN-NRII	NtrB	EG10387	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PROTEIN-PII	PII	EG10384	"[""CCO-CYTOSOL""]"	"[""URIDYLYL-PII""]"	Location information from Lopez Campistrous 2005.
PROTEIN-PII2	GlnK	EG12191	"[""CCO-CYTOSOL""]"	"[""URIDYLYL-PII2""]"	Location information from Han 2011.
PROTOHEME-FERROCHELAT-MONOMER	ferrochelatase	EG10431	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PROTOPORGENOXI-MONOMER	HemG	EG11485	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PROV-MONOMER	glycine betaine / proline ABC transporter - ATP binding subunit	EG10771	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PROW-MONOMER	glycine betaine / proline ABC transporter - membrane subunit	EG10772	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PROX-MONOMER	glycine betaine / proline ABC transporter - periplasmic binding protein	EG10773	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
PROY-MONOMER	proline:H+ symporter  - cryptic	G6233	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PRPPAMIDOTRANS-MONOMER	PurF	EG10794	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PRPPSYN-MONOMER	ribose-phosphate diphosphokinase	EG10774	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PSD-MONOMER	phosphatidylserine decarboxylase, proenzyme	EG10775	"[""CCO-CYTOSOL""]"	"[""PHOSPHASERDECARB-BETA-MONOMER"", ""PHOSPHASERDECARB-ALPHA-MONOMER""]"	Location information from Han 2011.
PSERPHOSPHA-MONOMER	phosphoserine phosphatase	EG10945	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PSERTRANSAM-MONOMER	SerC	EG10946	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PSTA-MONOMER	phosphate ABC transporter - membrane subunit	EG10782	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PSTB-MONOMER	phosphate ABC transporter - ATP binding subunit	EG10783	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PSTC-MONOMER	phosphate ABC transporter - membrane subunit	EG10784	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PSTS-MONOMER	phosphate ABC transporter - periplasmic binding protein	EG10734	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
PTSG-MONOMER	glucose PTS permease - PtsG subunit	EG10787	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PTSH-MONOMER	HPr	EG10788	"[""CCO-CYTOSOL""]"	"[""PTSH-PHOSPHORYLATED""]"	Location information from Han 2011.
PTSI-MONOMER	PTS enzyme I	EG10789	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PURE-MONOMER	PurE	EG10793	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PURK-MONOMER	N5-carboxyaminoimidazole ribonucleotide synthetase monomer	EG10796	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PUTA-MONOMER	fused PutA transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase	EG10801	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PUTP-MONOMER	proline:Na+ symporter	EG10802	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
PYRROLINECARBREDUCT-MONOMER	pyrroline-5-carboxylate reductase monomer	EG10769	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
PYRUVFORMLY-MONOMER	PflB	EG10701	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
PYRUVOXID-MONOMER	pyruvate oxidase monomer	EG10754	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
QOR-MONOMER	Qor	EG11492	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
QUINOLINATE-SYNTHA-MONOMER	NadA	EG10630	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
QUINOPRIBOTRANS-MONOMER	quinolinate phosphoribosyltransferase (decarboxylating) monomer	EG11546	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RBSA-MONOMER	ribose ABC transporter - putative ATP binding subunit	EG10814	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RBSB-MONOMER	ribose ABC transporter - putative periplasmic binding protein	EG10815	"[""CCO-PERI-BAC""]"	[]	Location information from Lopez Campistrous 2005.
RBSC-MONOMER	ribose ABC transporter - membrane subunit	EG10816	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RCSB-MONOMER	RcsB	EG10821	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-RCSB""]"	Localization generated from unambiguous Ecocyc data.
RCSC-MONOMER	RcsC sensory histidine kinase	EG10822	"[""CCO-PM-BAC-NEG""]"	"[""MONOMER0-4194"", ""PHOSPHO-RCSC""]"	Location information from Han 2011.
RCSF-MONOMER	RcsF outer membrane lipoprotein	EG11502	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RED-GLUTAREDOXIN	reduced glutaredoxin 1	EG10417	"[""CCO-CYTOSOL""]"	"[""GLUTAREDOXIN-MONOMER""]"	Location information from Han 2011.
RED-THIOREDOXIN-MONOMER	thioredoxin 1	EG11031	"[""CCO-CYTOSOL""]"	"[""OX-THIOREDOXIN-MONOMER""]"	Location information from Lopez Campistrous 2005.
RED-THIOREDOXIN2-MONOMER	reduced thioredoxin 2	EG11887	"[""CCO-PM-BAC-NEG""]"	"[""OX-THIOREDOXIN2-MONOMER""]"	Location information from Han 2011.
RELA-MONOMER	GDP pyrophosphokinase / GTP pyrophosphokinase	EG10835	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RFBX-MONOMER	O-antigen flippase	EG11980	"[""CCO-PM-BAC-NEG""]"	[]	Localization generated from unambiguous Ecocyc data.
RFFTRANS-MONOMER	dTDP-4-dehydro-6-deoxy-D-glucose transaminase	EG11456	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RHAMNISOM-MONOMER	L-rhamnose isomerase	EG11867	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RHAMNULOKIN-MONOMER	L-rhamnulose kinase	EG11868	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RHAMNULPALDOL-MONOMER	rhamnulose-1-phosphate aldolase monomer	EG11866	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RHAT-MONOMER	rhamnose / lyxose:H+ symporter	EG11313	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RHTB-MONOMER	homoserine / homoserine lactone efflux transporter	EG11469	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RHTC-MONOMER	RhtC threonine Rht Transporter	EG11468	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RIB5PISOMA-MONOMER	ribose-5-phosphate isomerase A	EG11443	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
RIB5PISOMB-MONOMER	allose-6-phosphate isomerase / ribose-5-phosphate isomerase B monomer	EG11827	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBAZOLEPHOSPHAT-MONOMER	predicted adenosylcobalamin phosphatase/&alpha;-ribazole phosphatase	G6349	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBF-MONOMER	bifunctional riboflavin kinase / FMN adenylyltransferase	EG11079	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBOFLAVIN-SYN-MONOMER	RibC	EG11406	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBOFLAVINSYNDEAM-MONOMER	fused diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	EG11321	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBOKIN-MONOMER	ribokinase	EG10818	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER	ribonucleoside-triphosphate reductase	EG11417	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBULOKIN-MONOMER	L-ribulokinase monomer	EG10053	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RIBULP3EPIM-MONOMER	ribulose-5-phosphate 3-epimerase	M004	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
RIBULPEPIM-MONOMER	L-ribulose 5-phosphate 4-epimerase monomer	EG10055	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RNTRACTIV-MONOMER	NrdG	G812	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPOA-MONOMER	DD-carboxypeptidase, penicillin-binding protein 6b	EG11893	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
RPOB-MONOMER	RNA polymerase, &beta; subunit	EG10894	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
RPOC-MONOMER	RNA polymerase, &beta;' subunit	EG10895	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPOD-MONOMER	RNA polymerase, sigma 70 (sigma D) factor	EG10896	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPOE-MONOMER	RNA polymerase, sigma 24 (sigma E) factor	EG11897	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPOH-MONOMER	RNA polymerase, sigma 32 (sigma H) factor	EG10897	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPON-MONOMER	RNA polymerase, sigma 54 (sigma N) factor	EG10898	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RPOS-MONOMER	RNA polymerase, sigma S (sigma 38) factor	EG10510	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
RSTA-MONOMER	RstA transcriptional regulator	G6864	"[""CCO-CYTOSOL""]"	"[""PHOSPHO-RSTA""]"	Location information from Han 2011.
RSTB-MONOMER	RstB sensory histidine kinase	EG11233	"[""CCO-PM-BAC-NEG""]"	"[""PHOSPHO-RSTB""]"	Location information from Han 2011.
S-ADENMETSYN-MONOMER	methionine adenosyltransferase	EG10589	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
SAICARSYN-MONOMER	PurC	EG10791	"[""CCO-CYTOSOL""]"	[]	Location information from Lopez Campistrous 2005.
SAPA-MONOMER	peptide ABC transporter SapABCDF - periplasmic binding protein	G2002	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
SAPB-MONOMER	peptide ABC transporter SapABCDF - membrane subunit	G2001	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SAPC-MONOMER	peptide ABC transporter SapABCDF - membrane subunit	G2000	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SAPD-MONOMER	peptide ABC transporter SapABCDF - ATP binding subunit	EG12304	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SAPF-MONOMER	peptide ABC transporter SapABCDF - ATP binding subunit	EG12305	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
SARCOX-MONOMER	N-methyltryptophan oxidase	G6556	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
SBMA-MONOMER	peptide antibiotic transporter	EG10928	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SBP-MONOMER	sulfate / thiosulfate ABC transporter - periplasmic binding protein Sbp	EG10929	"[""CCO-PERI-BAC""]"	[]	Location information from Han 2011.
SDAC-MONOMER	serine:H+ symporter SdaC	EG12142	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SDH-FE-S	succinate dehydrogenase iron-sulfur protein	EG10932	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Lopez Campistrous 2005.
SDH-FLAVO	succinate dehydrogenase flavoprotein	EG10931	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
SDH-MEMB1	succinate dehydrogenase membrane protein	EG10933	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SDH-MEMB2	succinate dehydrogenase membrane protein	EG10934	"[""CCO-PM-BAC-NEG""]"	[]	Location information from Han 2011.
SECA	SecA	EG10936	"[""CCO-CYTOSOL""]"	[]	Location information from Han 2011.
