Gene names,Protein IDs,num_of_neighbors,aromaticities,instabilities,mass,pI,flexabilities,gravies,seq_len,average_neigh_mass,average_neigh_len,average_neigh_pI,Total_precent_disorder,Total_no_of_disordered_regions_greater_than_30_amino_acids,Total_no_of_disordered_regions_greater_than_50_amino_acids,number_of_disordered_segments,mean_neigh_disorder,helix,turn,sheet,A_NEnd,C_NEnd,D_NEnd,E_NEnd,F_NEnd,G_NEnd,H_NEnd,I_NEnd,K_NEnd,L_NEnd,M_NEnd,N_NEnd,P_NEnd,Q_NEnd,R_NEnd,S_NEnd,T_NEnd,V_NEnd,Y_NEnd,A_NEnd_PC5,C_NEnd_PC5,D_NEnd_PC5,R_NEnd_PC5,T_NEnd_PC5,NM1,NM2,NM3,CM1,is_single_node,gravies_over_node_connectivity,flexibilities_over_node_connectivity,pI_over_node_connectivity,mass_over_node_connectivity,instabilities_over_node_connectivity,Total_precent_disorder_over_node_connectivity,helix_over_node_connectivity,turn_over_node_connectivity,sheet_over_node_connectivity,seq_len_over_node_connectivity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,half_life
argI,P04391,18,0.080838323,31.49254491,36906.697,5.458679199,1.001092308,-0.233233533,334,53643.95799,488.1666667,5.382727729,8.682,0,0,4,0.06725845,0.281437126,0.188622754,0.341317365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.012275449,0.052689069,0.287298905,1942.457737,1.657502364,0.456947368,0.01481248,0.009927513,0.017964072,17.57894737,0.061269734,0.018514987,0.3444853,0.4400352,0.28305218,-0.3813038,-0.059079185,0.04800001,-0.32515362,0.11694082,0.2183642,-0.02482342,0.092775084,-0.081491776,0.15143256,-0.08014707,-0.14476524,0.2340095,-0.1494185,0.11085486,-0.17768222,0.04038939,-0.07717032,0.000806825,0.15544261,0.012954538,0.04081695,-0.50463325,-0.14619303,-0.33627477,-0.118618295,-0.27271837,-0.04477502,0.1938552,-0.009342429,-7.92279E-05,0.2850477,-0.124444515,0.41301367,0.20385464,0.34040168,-0.015350432,0.10542068,-0.23940001,0.18453021,-0.26766682,-0.2532149,0.040049147,0.08495991,0.14316691,0.44186044,-0.5375739,0.05213326,0.056964375,-0.052266765,-0.15586159,-0.00537458,0.40971872,0.03654234,-0.19987786,0.30897248,0.09800583,-0.21745957,0.06108998,0.058129057,0.10642986,-0.0821889,-0.079672925,0.027801393,-0.03605341,0.09862519,-0.061745238,0.060880277,0.023511905,-0.3389684,-0.3136948,0.098511025,0.025312502,-0.16309887,-0.22435747,-0.14143722,0.02982632,-0.26446146,-0.14759848,0.121726066,0.08219055,-0.09699016,-0.049357194,0.23404685,-0.13318361,0.12302361,-0.043009393,0.32964912,0.3273076,0.0948302,0.23566823,0.3663852,-0.034070503,-0.20979393,-0.21198091,-0.2698039,-0.092284665,0.08046329,0.04561613,0.19351135,-0.084138356,0.16264486,-0.0570728,-0.015322,-0.17707202,-0.17537564,-0.060951453,0.45850298,-0.2220053,-0.48732015,-0.09818359,-0.3868261,0.16101934,-0.018519137,-0.14187944,0.0702706,-0.003555172,0.080133304,-0.122697115,0.2362723,0.22937064,0.17996229,0.087052606,0,72.88681313
grcA,P68066,8,0.062992126,39.93228346,14284.0081,5.087341309,1.004574556,-0.332283465,127,49625.84438,449.25,6.699920654,20.47,0,0,2,0.067334446,0.322834646,0.181102362,0.283464567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.036920385,0.111619395,0.565260145,1587.112011,4.436920385,2.274444444,0.035870516,0.020122485,0.031496063,14.11111111,-0.14891034,0.23984705,0.21382183,-0.20847258,0.20938507,0.028008126,-0.00203825,0.1409418,0.13072954,0.020689454,0.008431927,0.03852325,0.039201878,0.019257251,0.22458327,-0.009408955,0.064579606,-0.108813696,-0.15711656,-0.07691212,0.059812453,0.055008072,0.18308075,-0.005910264,0.34545994,-0.07944295,0.055764887,0.08111298,0.042375173,-0.10320371,-0.00559378,-0.15714061,-0.37377197,0.15121037,0.21315631,-0.07276307,0.10951257,0.06896118,0.036196753,0.2147105,0.35344604,-0.0036384,0.20530248,0.02545732,0.27646184,-0.1064629,-0.0524211,-0.2464572,-0.09208538,-0.1192861,0.15339942,0.20050007,-0.2481826,-0.3381697,-0.059118036,0.438081,-0.19616723,-0.031584945,-0.26856214,-0.1410235,-0.010636721,0.2582553,-0.042972952,-0.028816074,0.06574845,-0.2273875,-0.063540585,-0.20197451,-0.012756819,0.15983441,-0.12029342,0.098159246,0.57318544,-0.14733794,0.06089908,-0.12726414,0.09810578,0.1906049,0.0001352,-0.1924753,-0.017572546,0.085484214,-0.11671099,-0.16355428,0.11118887,0.004779282,-0.010644569,-0.002313881,-0.17127928,0.06844046,-0.4197882,-0.12534884,0.4575131,0.11916985,0.4391074,0.050911535,0.17050438,0.24009201,-0.3015121,-0.084032334,-0.24670017,-0.14333719,0.25089744,0.33546454,0.14319526,-0.13149622,-0.14658238,-0.37905863,0.38774496,-0.026497269,0.17776632,0.14249927,-0.23446791,-0.34038928,-0.060853146,-0.113959305,-0.033824913,0.21261616,-0.110855125,-0.33777213,-0.02634412,0.53197503,0.18305977,0.28949326,-0.11685476,0.055595182,0.16233833,-0.12087256,2,158.5065896
ilvD,P05791,32,0.051948052,30.42045455,65530.8741,5.586853027,1.001108182,-0.135714286,616,55288.86738,503.59375,5.655754089,15.74,1,1,3,0.067576792,0.25974026,0.241883117,0.284090909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.004112554,0.030336612,0.169298577,1985.784064,0.921831956,0.476969697,0.007870917,0.007329791,0.008608815,18.66666667,0.18874985,-0.027886322,0.19117695,0.26722565,-0.182749,-0.08116703,0.11175254,0.11203895,-0.045709986,-0.023674764,0.21364501,-0.15919787,-0.107042335,-0.11192878,0.19599977,-0.19434182,-0.08201003,0.45782828,-0.22600505,0.041324466,0.12135056,-0.08461316,0.08696774,-0.078741975,0.0076559,-0.27522105,0.28050575,0.11856977,-0.17224398,-0.33994776,-0.18984129,0.058931723,-0.17402484,-0.036066446,0.0241615,0.06366299,0.30360252,-0.06353705,0.00599174,0.33421165,0.10445363,-0.031292956,0.070905395,-0.18640006,0.32866195,-0.17010854,-0.19241618,-0.067133516,-0.05843275,0.078095205,0.34893507,-0.2469079,0.17670776,-0.2821241,0.11673325,-0.24711017,0.2729986,0.16806655,-0.12003697,0.076423325,0.079993956,0.2178972,-0.207487,-0.04296255,0.05672518,-0.14642839,0.036159106,-0.3821306,-0.1927966,0.04091301,-0.04926602,0.022045745,0.55336666,-0.27195266,-0.10982741,-0.09077475,0.37090588,0.07502951,-0.24531391,0.036276173,0.33165488,0.20039001,-0.2656664,0.00327576,0.17461477,0.1493698,-0.25263098,-0.14928208,0.10015658,-0.014084126,-0.09933754,-0.012531041,0.27522525,0.2698961,0.07997811,0.2788851,0.15251909,-0.08428417,-0.122290425,-0.40104827,-0.3531801,0.040188298,0.26309457,-0.21986057,0.12621786,-0.19073331,-0.1754821,-0.12912235,0.38204184,0.1687385,-0.000368627,0.25926685,0.18706372,-0.2366351,0.020237401,-0.16073383,-0.2905733,0.12842244,0.079417735,-0.11390665,-0.26806846,0.35820353,0.2167385,-0.2523051,-0.08264977,0.21839382,0.21576826,0.08006569,2,175.8140829
yrdA,P0A9W9,3,0.059782609,35.98152174,20244.7866,5.258605957,0.997845986,-0.205978261,184,61422.2411,547,5.331319173,23.36,1,0,2,0.067641682,0.336956522,0.266304348,0.190217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.051494565,0.249461497,1.314651489,5061.19665,8.995380435,5.84,0.08423913,0.066576087,0.047554348,46,-0.17532156,0.19810455,0.18263145,-0.06674552,0.10158864,0.10542023,0.016393928,0.01841192,-0.028063124,0.14315242,0.15501748,0.06087962,0.12155986,-0.20184089,0.20808679,-0.076922536,0.06524541,-0.047807764,-0.1642033,0.0768808,0.015090317,0.018765602,-0.114287004,-0.20395426,0.28441444,-0.04435884,-0.04939333,-0.18417968,-0.01584332,-0.26361322,0.002397384,-0.13387194,-0.091376886,0.10719074,0.015763592,-0.0366642,0.012837629,0.12611687,0.041843556,0.2846315,0.038893204,-0.03547417,-0.024196343,-0.06229961,0.05821827,-0.015449059,-0.12860613,-0.046166558,0.040113054,-0.107520476,0.07439903,0.337732,-0.14983147,0.10092118,-0.0725892,0.1726256,0.1463307,-0.07588911,-0.047109015,0.001529988,-0.015022843,0.09220586,-0.000582812,-0.091874585,-0.02065373,-0.19097857,-0.01000427,-0.08610395,0.026263857,0.026700677,-0.2145048,-0.1244326,0.28164265,-0.17693171,0.019651126,-0.17315218,0.22254637,0.08924029,-0.09289011,-0.29451945,-0.07447744,-0.026257955,0.054439288,-0.031930458,0.11311675,-0.014567173,-0.010310569,-0.07882446,-0.08214702,0.13759229,-0.29194674,-0.061200958,0.15866686,0.15792117,0.11195281,0.18078853,0.16943474,0.03835577,-0.12868291,-0.028245047,-0.07109098,-0.06940429,0.019354979,0.14787653,-0.015444159,-0.014546583,-0.12372677,-0.16939072,0.20145592,0.00891867,0.117959715,0.16917676,0.08818618,-0.17255604,-0.16481043,0.06381142,0.099241465,-0.049194936,-0.015398656,-0.19461712,0.002894681,0.18526997,0.06293825,0.24219343,-0.07811192,0.099115245,0.099422455,-0.046751726,0,178.339411
mug,P0A9H1,6,0.083333333,30.47440476,18673.1542,9.169006348,1.000519467,-0.298214286,168,74080.7006,667.3333333,6.163208008,11.3,0,0,3,0.068181818,0.31547619,0.220238095,0.255952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.042602041,0.142931352,1.30985805,2667.593457,4.353486395,1.614285714,0.045068027,0.031462585,0.036564626,24,-0.2832478,0.2423715,0.23284313,-0.005271474,-0.015638182,-0.19248275,0.05407138,-0.14515963,-0.41159225,0.24164094,0.24000166,-0.10597876,0.088438936,-0.098061405,0.3050012,-0.099959455,-0.16401903,0.015940636,-0.26514512,-0.08082286,0.068054445,-0.043346137,-0.21923643,0.05192057,0.30795,0.111663654,0.2812787,-0.46904132,0.023305824,-0.27700812,-0.07640222,-0.20142151,0.095363826,0.004711967,-0.028914094,-0.04278606,0.14447494,0.07148164,0.1891153,0.30305344,-0.11063752,-0.109618835,-0.08110182,-0.22956839,0.001411396,-0.066504985,0.056575034,-0.096404135,0.073238164,-0.008814636,0.071375,-0.005192877,-0.02353545,0.2583852,-0.07381541,-0.07725625,0.2723377,0.16995408,-0.03977179,-0.17437562,0.10406428,0.035402827,-0.15890627,-0.19139764,-0.12072921,-0.111730285,-0.14487529,0.21599025,0.013415109,-0.024516677,-0.15161453,-0.14463368,0.09087898,-0.10956505,-0.21774255,-0.098606214,0.4616985,-0.08232474,-0.18514188,-0.47476432,-0.07951636,-0.021911444,0.048958573,-0.002908677,0.07306914,-0.11789677,0.0923921,0.07287472,-0.026524132,-0.011758131,-0.04725292,-0.120467514,0.13287644,0.22487803,0.022338575,0.29782197,0.17743778,-0.07514403,-0.08803161,-0.13548759,-0.06380455,-0.08053683,-0.03267696,0.32747847,-0.015224748,0.049625676,0.008432251,-0.109182484,0.14437637,-0.14543894,-0.020637026,0.23957975,0.2952785,-0.12234346,-0.40352336,0.08201899,0.05186074,-0.11139634,0.16283783,-0.2959631,0.12143787,0.024275593,0.22511974,-0.03259664,0.119159386,0.16263714,0.13776234,-0.013955548,2,222.5313613
rffG,P27830,7,0.104225352,34.93915493,39753.3569,5.627746582,0.996374037,-0.270140845,355,38541.2061,345.5714286,6.233442034,16.05,0,0,3,0.069036792,0.315492958,0.211267606,0.270422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.033767606,0.124546755,0.703468323,4969.169613,4.367394366,2.00625,0.03943662,0.026408451,0.033802817,44.375,-0.020198744,-0.047894597,0.70982516,0.037499867,-0.05153884,-0.16108029,0.28924015,0.2549146,0.20256291,-0.103212625,-0.2539226,-0.36179706,0.04640298,-0.058536142,0.10673146,-0.041248657,0.14427224,-0.101900004,0.3305039,-0.18778464,0.10041574,0.11774118,0.069729716,0.040763058,-0.08106403,-0.19686118,0.08522871,-0.42203346,-0.007147254,-0.64855677,-0.060272336,-0.111605324,0.004035857,0.09239502,0.35498217,0.19221422,-0.16651508,0.003084888,0.23074412,0.3805388,0.072046205,-0.03543326,0.04105375,-0.037243918,0.06022934,-0.38090298,-0.20613945,0.32009688,-0.2300026,0.014267735,0.18527898,0.23660749,0.12131787,0.12081816,-0.1411263,0.21221964,0.20460372,0.2438485,-0.10174366,-0.6804556,-0.24862006,0.21982521,0.046510197,-0.001284747,-0.15162309,0.08081821,0.1039701,-0.027034912,0.13839763,-0.3715897,0.25343502,-0.13314426,0.23163837,-0.37577668,0.07056028,-0.1884916,0.20532654,0.38859424,0.22417542,-0.20280193,-0.010333444,0.008214696,-0.24053057,-0.06882361,0.2620702,-0.03010559,0.09239991,0.060541935,-0.08067457,-0.090112075,0.008956696,0.24918129,0.55896777,0.30610198,0.102202885,0.12038347,0.02054488,0.03531525,-0.36285797,-0.18072502,0.2827578,-0.4020653,-0.08059583,0.5375972,0.061544377,-0.07054002,-0.030798476,0.1158588,0.06556229,-0.12470235,0.02691579,0.43461794,0.6879158,-0.26242387,-0.21024123,-0.037101064,0.37134233,-0.16770081,-0.18215139,-0.30581987,0.10954582,-0.057946976,0.015694136,0.110586844,-0.47084174,0.24919748,-0.0810397,-0.23042701,0,78.57329514
malM,P03841,4,0.052287582,40.79183007,31943.1039,7.719909668,1.00299026,-0.02124183,306,74475.98765,662.5,6.178131104,40.84,1,0,5,0.069056604,0.277777778,0.287581699,0.27124183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.004248366,0.200598052,1.543981934,6388.62078,8.158366013,8.168,0.055555556,0.05751634,0.054248366,61.2,-0.06296587,-0.013389379,0.35556826,-0.103740275,-0.002350904,-0.14016137,0.1000976,0.1850603,0.09155361,-0.28452957,-0.27739546,-0.23640898,-0.18024245,-0.11684849,-0.038230926,0.09172709,-0.044862363,0.094892226,0.11599153,-0.20544715,0.025983632,-0.03517924,-0.1440224,0.20485924,0.17655814,-0.13309062,0.058372643,-0.2367883,-0.34206164,-0.095574655,-0.21819709,-0.11269915,0.00193033,0.15523663,0.20996417,0.28091243,-0.0651859,0.06357803,-0.004620045,0.24250136,0.27597982,0.09141088,0.22381294,0.25131208,0.015093262,-0.19053946,-0.29126054,-0.04501505,-0.15620892,-0.010439678,0.077679485,0.08337322,-0.25607666,0.025433898,-0.18964235,0.21759765,0.26470152,-0.025334671,-0.23075248,-0.22873367,-0.19707021,0.078992076,0.006358308,0.040939745,-0.13367487,-0.19539034,-0.06195875,-0.37121558,0.1881988,-0.27555856,0.18202727,-0.016599448,0.34708518,-0.14541778,0.25145203,-0.12250522,-0.14396918,0.26481003,0.08525007,-0.12778232,0.049481332,0.09793984,-0.30518037,-0.04238328,0.28105378,-0.06614105,0.10280394,0.13328035,-0.1167343,0.16736895,-0.17875929,0.17717618,0.3943328,0.27362096,0.2422007,0.06875628,-0.019483397,0.051073063,-0.24635145,-0.08510708,0.05293615,-0.45236775,-0.14954019,0.43721452,0.15194677,0.061453864,-0.10558768,0.105606325,0.09684557,-0.068753846,-0.050211683,0.12022621,0.13564663,-0.21997961,-0.15861924,-0.20973678,0.09079866,-0.003433206,0.1078236,-0.13872463,0.26506567,-0.062839486,-0.05068152,0.18660995,-0.11443642,0.13324672,-0.12584263,-0.0934449,2,inf
yfcD,P65556,4,0.072222222,54.35172222,20375.643,4.698181152,1.001212197,-0.427222222,180,58614.38498,520.25,6.304901123,14.44,0,0,2,0.069197501,0.261111111,0.15,0.355555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.085444444,0.200242439,0.93963623,4075.1286,10.87034444,2.888,0.052222222,0.03,0.071111111,36,-0.2073106,0.35476047,0.40132043,-0.05944841,-0.31589788,-0.010303937,0.20912816,-0.110720105,-0.10478008,0.027108086,0.036015384,-0.50268036,-0.09728995,-0.10965803,0.32314214,0.093181945,0.11593314,0.050541777,-0.11368267,-0.23888311,-0.16192894,0.13362306,-0.09881251,0.19275983,0.34434077,-0.17659421,0.1954792,-0.47980738,0.000904324,-0.2566951,-0.41821906,-0.06898473,0.24251142,0.20960099,-0.0856336,0.10800164,0.35992578,0.003990573,0.18940909,0.18444848,0.16622418,0.1979602,-0.04617398,-0.19380479,-0.008733826,-0.040332675,-0.18232302,-0.057460327,-0.13722017,0.108409256,0.27000192,-0.13395177,-0.040218014,0.10400014,-0.037984736,-0.27586666,0.30405045,0.08181483,-0.31311435,-0.315637,0.08899362,0.15742052,-0.06819373,-0.23779391,0.027911672,-0.024924248,0.26155415,-0.15283205,0.10987317,-0.1486551,0.11115537,-0.030380398,-0.10987685,-0.11238992,0.13570736,-0.06350806,0.12801482,-0.2102112,-0.06361646,-0.3774007,0.27659082,-0.03782276,-0.15516667,-0.09971041,0.10518545,-0.24705282,0.066627055,0.08931522,-0.04596324,-0.049397256,-0.035400145,0.0451567,0.26144186,0.14918958,-0.013382425,0.28106838,0.12192494,0.12060693,-0.18343383,-0.17243113,0.106753,-0.5376829,0.08078877,0.20447446,0.19847958,0.100739166,0.10532723,0.059345562,0.15378574,-0.12940541,0.017214019,0.03844833,0.44664556,-0.28250396,-0.32846326,0.104799554,-0.19387119,0.02181328,0.18633556,-0.6222238,0.05135176,-0.1754772,0.17064512,0.37271082,0.076955535,-0.05041612,-0.0684508,-0.16214138,0,196.4249297
uhpA,P0AGA6,1,0.030612245,36.45408163,20889.0817,5.724914551,0.997898841,0.181632653,196,60439.91,562,5.302185059,12.24,0,0,3,0.069395018,0.301020408,0.214285714,0.341836735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.090816327,0.498949421,2.862457275,10444.54085,18.22704082,6.12,0.150510204,0.107142857,0.170918367,98,0.09273415,0.006337404,0.31261948,0.13523515,-0.015798086,-0.018992249,0.14507243,0.19006582,-0.063897744,-0.053282615,0.12104434,-0.086731695,-0.115851685,-0.078448944,0.02342079,-0.10634488,0.001365308,0.27113265,-0.10032394,0.030635139,0.05292098,-0.069031924,0.06694173,0.009810467,0.018679498,-0.2085586,0.10371769,-0.020501979,-0.18309854,-0.30848145,-0.21975222,-0.040952258,-0.20611928,0.11451897,0.12921694,0.13196075,0.022215787,0.056710523,0.01918348,0.27984,0.14583373,-0.06306141,0.18436664,-0.07652315,0.28691328,-0.0603659,-0.20337994,-0.07458079,-0.14293964,0.006409111,0.22924814,-0.11155557,0.022093227,-0.26617914,0.049785335,0.02912635,0.075000554,0.17299743,-0.07975426,-0.07475397,-0.019788988,0.100121826,-0.061557036,0.01537693,0.03963669,-0.21078417,-0.072067,-0.19674101,-0.08250995,0.08867182,-0.00447311,-0.006113958,0.3537112,-0.20731176,-0.000307385,-0.035539858,0.100714564,0.19079265,-0.06922174,-0.027246507,0.192484,0.1373355,-0.2995279,-0.093319036,0.16188699,0.1030834,-0.061504737,-0.07220457,-0.021734606,0.041232366,-0.086130574,0.0877957,0.34298116,0.19242455,0.23279184,0.22976089,0.14824623,0.10509602,-0.27158546,-0.13777691,-0.23769656,-0.07436731,0.06301989,0.011168432,0.17532943,-0.00933093,-0.1291227,0.007723285,0.21505126,0.05321011,-0.024530888,0.23087586,0.17022356,-0.3203243,-0.036537148,-0.17017122,-0.18580528,0.099521376,0.010272618,-0.17352141,-0.07922176,0.39443928,0.12866643,0.020974772,-0.10357701,0.17172016,-0.027610172,-0.033178687,0,162.7027822
leuD,P30126,49,0.119402985,21.36174129,22487.2053,5.160583496,0.997657118,-0.175124378,201,59542.01663,542.2857143,5.63019048,13.93,0,0,3,0.069622159,0.31840796,0.2039801,0.268656716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.003502488,0.019953142,0.10321167,449.744106,0.427234826,0.2786,0.006368159,0.004079602,0.005373134,4.02,0.09798982,-0.0630513,0.20026608,0.2561527,-0.053535677,-0.022162298,0.035247225,0.03457513,-0.20460705,-0.059428364,0.19354165,-0.16404556,-0.13643427,-0.12860054,0.08847806,-0.07526122,0.001628021,0.44547793,-0.06847547,-0.015005998,0.09961269,0.12137804,0.053916037,0.018751804,0.107571796,-0.17911802,0.18764874,0.03282733,-0.21840908,-0.17376511,-0.29647404,-0.09207556,-0.21516861,0.07312342,0.21850854,0.18775937,0.30328822,-0.08549365,-0.101610765,0.27972126,0.13067855,-0.072077334,0.05311303,-0.1593946,0.2964391,-0.057375588,-0.104464784,-0.115712486,-0.02724179,0.032823935,0.14464177,-0.26888108,0.1711176,-0.3229308,-0.05749005,-0.050813362,0.25290415,0.11359847,-0.10601483,0.14251079,0.11857489,0.2690915,-0.1607403,0.105767995,0.09599631,-0.33291605,-0.13688155,-0.3639817,-0.18855906,0.04857515,0.017569477,0.011219777,0.57722825,-0.09928419,-0.26608318,-0.13037392,0.30369306,0.1507371,-0.050209608,-0.22173645,0.20210007,0.28677726,-0.1592413,0.024045981,0.22625604,0.18806203,0.08367883,0.000947673,0.11139738,-0.095624894,-0.051865414,-0.004462898,0.22672062,0.25833663,0.13887064,0.1407482,0.046270117,0.021004403,-0.121874794,-0.25041497,-0.37969953,0.037172202,0.0315761,-0.18336858,0.3109441,-0.035338406,0.046663035,0.05286795,0.25831366,0.0388997,-0.18832569,0.2927485,0.16497988,-0.277345,0.059948076,-0.32702655,-0.21994397,0.20770678,0.2613973,-0.1233942,-0.29955062,0.39063743,0.05414096,-0.0957839,0.006413481,0.20024097,-0.07008847,0.12429134,1,65.92748578
alaC,P77434,13,0.09223301,41.86626214,46215.674,7.709777832,0.9964081,-0.187135922,412,74518.11563,678.4615385,5.591576209,8.98,0,0,3,0.06984127,0.310679612,0.201456311,0.27184466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.013366852,0.071172007,0.550698417,3301.119571,2.990447295,0.641428571,0.022191401,0.014389736,0.019417476,29.42857143,0.020295706,0.080797374,0.22265516,0.2400151,0.029683491,-0.0313218,0.022955576,0.18693686,-0.12876238,0.15354235,0.16051725,-0.17821999,-0.1832235,0.005959393,0.17443962,-0.0938043,-0.042829946,0.38558844,-0.12329934,0.12171557,0.059648283,-0.09793543,-0.11534835,-0.04677257,0.011248431,-0.2793326,0.015450588,0.04034913,-0.20552564,-0.38245833,-0.06438021,-0.068826675,-0.09264402,0.09536856,-0.0235505,0.14702816,0.23512016,-0.0030404,0.19076471,0.13250831,0.08656111,0.0645849,-0.011599292,-0.09623713,0.16034986,0.000829658,-0.27573588,0.006513799,-0.009559944,0.024402343,0.19324048,-0.23611434,0.053659692,-0.0947385,0.20290448,-0.10621364,-0.09847967,0.19317496,0.05385553,0.018500935,0.052114915,0.052089203,-0.13022341,-0.040792644,0.01023473,-0.022950772,-0.119003326,-0.24770363,-0.0860938,0.15992098,0.08348701,-0.023712534,0.24555437,-0.25948736,0.030994294,-0.23096104,0.13703126,-0.019573426,-0.068565205,-0.007811295,0.25309026,0.06003993,-0.3175194,0.03924294,0.1686993,0.13875504,-0.26565865,-0.11366035,0.1837503,-0.033642102,-0.23747917,0.12546688,0.25732118,0.19907771,0.08378821,0.4165022,0.19177006,-0.017415244,-0.16954842,-0.124323845,-0.27179515,0.007620253,0.06089836,-0.12599358,0.06715473,-0.087410994,-0.07513011,-0.000564283,0.18506719,-0.06115853,-0.12306021,0.2844574,0.2506096,-0.35641193,-0.23566246,0.08215376,-0.31498665,0.042752624,0.011065149,-0.079244025,-0.001336681,0.28402233,0.16343038,-0.17843515,0.066224985,0.08428236,0.14957629,0.26140663,2,inf
argG,P0A6E4,52,0.085011186,39.61903803,49897.8317,5.230285645,1.000575179,-0.37114094,447,54543.44943,495.8653846,5.498374352,8.948,0,0,5,0.070661237,0.288590604,0.223713647,0.288590604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.007002659,0.018878777,0.098684635,941.4685226,0.747529019,0.168830189,0.005445106,0.004221012,0.005445106,8.433962264,-0.0353799,-0.012522729,0.3750845,0.55628514,0.34068495,-0.27929884,0.017167931,0.10766683,-0.25526252,0.27007082,0.24486253,-0.059216965,0.047214743,0.002173608,0.25910014,-0.15742789,-0.005885962,0.25683713,-0.092457525,0.014099843,-0.10077154,0.006386465,-0.028261675,-0.060539875,0.09740473,-0.018684251,-0.005473407,-0.36864662,-0.10383124,-0.35106367,-0.21462536,-0.17814103,-0.07761794,0.121080175,0.07043905,0.102964394,0.41101885,-0.120576784,0.3711432,0.2524356,0.336022,0.05609933,0.04881664,-0.10683324,0.30463123,-0.19688778,-0.12919725,-0.004739281,0.12646686,0.117958136,0.38635904,-0.41626236,0.082949124,0.042667292,0.108839706,0.03320295,0.02007344,0.38217717,0.055941038,-0.3076339,0.10270069,0.19755414,-0.26492685,0.002432408,0.005141756,0.04194668,0.00863833,-0.19924866,-0.09677726,-0.009481067,0.08243141,0.02829357,0.18452585,-0.015717478,-0.26191518,-0.42526132,0.11790145,0.11556725,-0.087117665,-0.21225388,-0.15463868,0.01959794,-0.37214592,-0.003572682,0.09603154,-0.03609048,-0.052824803,0.042239558,0.14979835,-0.043881655,0.19205199,-0.07263858,0.23867221,0.3190398,0.15941796,0.19847171,0.21578082,0.044142805,-0.08389998,-0.18610749,-0.03908438,-0.021686267,0.06155954,-0.13064104,0.021437636,-0.03828379,0.082431756,-0.107774794,0.15317287,-0.20779948,-0.040529076,0.13975583,0.3686269,-0.03870031,-0.22543123,-0.0691502,-0.25766,0.16732693,-0.025979182,-0.21292505,0.09361648,0.016100252,0.12206266,-0.123804,0.08574717,0.23142524,0.21647279,0.2141728,0,108.3094659
